path,n,duration_s,v_mean,rmse_v_pred,rmse_v_null,rmse_v_imu,rmse_a_one_step
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000003c--70d3249421/21/sim.csv,2899,57.96,29.0391668851328,2.199174909925087,2.2232217441799214,5.259677441148243,0.40448240524269485
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/36/sim.csv,2901,58.0,12.98305840177663,4.513496376461892,7.333743292506471,4.624258938132123,0.7303409854439531
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/97/sim.csv,2900,57.98,25.55475972413793,1.858627206059432,2.1574354894323204,1.7553453603041858,0.1561939054565625
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/000000b3--44772da1a1/10/sim.csv,2899,57.96,16.834349330803725,3.823901384609016,4.8393155339879455,1.2593043861877282,0.5617050481333135
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000042--3ae3c34d16/14/sim.csv,2899,57.96,24.031563884097967,3.214867090852614,0.9208850193341621,10.793497366595071,0.503149827429474
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000003d--3344caec4c/10/sim.csv,2899,57.96,6.661360344187651,5.663087435323197,9.294188859738503,0.8860776588531183,0.6688651901640382
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000043--3cb5a94433/4/sim.csv,2899,57.96,14.466806599517074,5.5787452731690985,7.664639248986411,8.646005902248714,1.17834227075234
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/19/sim.csv,2899,57.96,28.637772231804068,3.72134958074109,0.05279666397417879,4.435109236399668,0.08101224075359086
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/7f43d35a57b60ac3/00000000--d3cee1e346/4/sim.csv,2899,57.96,15.84570505736461,9.49805406076256,17.77435038703583,8.361210496257716,0.8307968953013936
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/14/sim.csv,2899,57.96,31.590488444291136,0.590673012432585,1.0672107287723258,5.755562107424101,0.30512055667453475
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000075--5c721be92e/24/sim.csv,2899,57.96,19.762618561572957,5.86032727811231,6.910053132246298,3.456318237201849,0.6574475794013215
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/19/sim.csv,2899,57.96,17.273204939634354,8.673074049589049,6.290669027216064,2.9084844767432103,0.8281497973034395
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000053--70e7e19fe9/6/sim.csv,2899,57.96,9.136479169782683,8.447012454243835,4.840499997703884,4.102670261959752,0.7592142308280359
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/76/sim.csv,2899,57.96,22.365836322869953,13.492200056296983,7.996106246805813,11.682256187880808,0.527661003009597
