n,rmse_yaw,mae_yaw,bias_yaw,rmse_ay,bias_ay,std_yaw_meas,mean_v,plat,seg
2823,0.0025735103492285417,0.002102308822121502,0.0018775744611792423,0.09854348287131869,0.0025429102394438513,0.018256195566077903,11.804474300389657,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000009--2bceb787bf/8/sim.csv
2900,0.003506328887574178,0.0028114451070186206,-0.0018605504360462066,0.1430877742230428,-0.11295862264513792,0.005291507495522959,21.472392586206897,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/0000000b--6f87a7e169/5/sim.csv
2898,0.004303240790970394,0.003148100938407177,-0.0013107794841352657,0.13401713840240387,-0.03773270607801932,0.008642593001847639,18.411197929606626,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/0000000b--6f87a7e169/6/sim.csv
2899,0.012857463918148439,0.006203063888375302,-0.0027558746593997923,0.13011111302590142,-0.06914246911218005,0.10779565367142595,13.440622159365299,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/0000000b--6f87a7e169/9/sim.csv
2899,0.017936165455766418,0.011905380209520524,0.008945580595446706,0.21823342422077427,0.013008355649568822,0.09758911541653392,7.165806685063816,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/0000000c--213d244150/26/sim.csv
2900,0.01675165411514452,0.011661657508862068,0.0017440073798965516,0.2201234500959043,0.021610974694827586,0.1138657385285347,6.878131441379311,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/0000000c--213d244150/27/sim.csv
2899,0.010615139493025104,0.005667014757223181,-0.0006905350282338737,0.12781329668206404,-0.057807413693859944,0.0934224735655283,11.43757467057606,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/0000000e--4c85bc5924/5/sim.csv
2212,0.0034155278194446443,0.0026902422984764916,0.0014252366467857145,0.181269967147631,0.11020164438304703,0.008721116494533662,15.470209009945751,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/276/sim.csv
2899,0.003238383087148092,0.0025332864338789237,-0.001511570436103829,0.13508920647339726,0.05099511096491895,0.006324143213981871,20.007909106588478,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/277/sim.csv
2899,0.01695782181262391,0.011443436842469817,-0.000550455440310452,0.3484883116064644,-0.1918423722980338,0.16146422243493602,15.629722387030013,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/280/sim.csv
2900,0.0032001998810511764,0.0025433470550862065,0.0004885888170862068,0.2958817301257884,-0.21432416823993106,0.013892402077630477,23.80853703448276,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/281/sim.csv
2899,0.004412203196551266,0.0034788516602863055,0.002851430093608141,0.11905331547125327,-0.021530311588099347,0.009541903997329071,22.702283753018282,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/285/sim.csv
1625,0.020802281939296435,0.009523995011495383,0.006248947349833848,0.26479019749679733,0.07650215156492307,0.14702172653447634,15.44144220923077,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/7f43d35a57b60ac3/00000000--d3cee1e346/3/sim.csv
2419,0.009515663963402225,0.0066752519807399754,0.005282568410826788,0.24771334794519012,0.13988381419487392,0.09130586868910552,18.97791223232741,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/7f43d35a57b60ac3/00000000--d3cee1e346/4/sim.csv
2900,0.009006476340604763,0.004672959495393103,-0.0006503714455034482,0.1487211892560682,0.05345727351272414,0.08402605490503794,17.38889245172414,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/7f43d35a57b60ac3/00000000--d3cee1e346/5/sim.csv
2898,0.010705844279389717,0.006381962829412698,-0.0018652690662726021,0.26025911726865114,0.1487461502495031,0.09328663879371032,13.818622508626639,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/7f43d35a57b60ac3/00000020--a45e6dbe1a/14/sim.csv
2396,0.015803957968852974,0.013970973536602671,-0.009458706090859767,0.31899959831763364,0.02271778060976627,0.08670036878129062,11.828497232888147,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/814cee3a16cab578/00000001--85d32ca40c/0/sim.csv
2899,0.006955935105672593,0.003568395104311832,0.0023535250436702306,0.19987983916842736,0.07872543606053811,0.05099445850146741,10.001740455329424,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--8a4497bf37/9/sim.csv
2358,0.023138396910581557,0.010026646308142494,0.008926568861238335,0.23154781755599915,0.07213344946129771,0.14849970505672092,9.973587290076335,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--9e8e6accce/12/sim.csv
503,0.01626655952640712,0.006683116076938369,-0.003138860477335985,0.24589071202942359,0.21882638667992046,0.0886326651888069,4.8707593240556655,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--fc9bdde8cc/20/sim.csv
76,0.05184793690447095,0.05121188157894737,0.05121188157894737,0.3560952890207568,0.33028014473684214,0.02111984864229973,2.0388465789473678,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--fc9bdde8cc/22/sim.csv
2322,0.016559529491054555,0.008234846778204135,0.0056362623240956075,0.35408886986554106,0.19846428241813094,0.13776110569766878,10.91137649440138,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--fc9bdde8cc/34/sim.csv
2183,0.0036884154903673925,0.0027745280912230877,0.001809918642721026,0.107562000855248,0.016027288794548785,0.017345057455724424,10.860366408612002,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--fc9bdde8cc/36/sim.csv
2900,0.01232201452802838,0.010567319744864138,0.0037522114821055166,0.6490181474884972,0.2671170793822414,0.03441006107540771,28.50535717241379,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--944677c597/23/sim.csv
2900,0.013046142434071071,0.010123360618915793,0.004351964475714551,0.654836231062078,0.1606033251429655,0.032875390721427866,28.988717724137928,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--944677c597/26/sim.csv
2898,0.01167884341911342,0.008134474121401069,0.0013809576661146657,0.6155134778197289,0.11260777426014494,0.029857280124269803,29.893473602484473,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--944677c597/37/sim.csv
2899,0.006792560759068201,0.005303059437474646,0.00017012850362849247,0.2991514748033359,0.18560229391893754,0.0122494526134014,26.44757847533632,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--944677c597/38/sim.csv
2899,0.008251946305482859,0.0065111474476681605,0.006278326501935151,0.3264460361291216,0.22062946671093484,0.04319604064586526,19.25914115212142,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--b3f79ef70c/38/sim.csv
1407,0.0037588097083034785,0.0033961890609481163,0.0033930664178777542,0.06423112566682185,0.05030664728130775,0.0010887905300241898,13.06517471926084,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--b3f79ef70c/45/sim.csv
2899,0.005076636480647853,0.0037468869506219384,0.0024127015922604344,0.17525795467261743,-0.03236045741048638,0.006854952504930608,29.420646671265956,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000002--44b7373c00/33/sim.csv
2901,0.004890758848952725,0.004029346438509273,0.003433770013966012,0.10750772419813884,-0.041571522543054115,0.009222728902542481,20.428684660461908,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000002--4a56003426/13/sim.csv
2888,0.0082801523039889,0.00433178711731302,-9.742649937673136e-05,0.3806748851753973,0.18892762754224376,0.0851733149141928,16.299340602493075,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--3df76cb51d/11/sim.csv
2900,0.0051303534494932905,0.004088566843334139,0.0015072298533072414,0.2623403307480643,0.11047641073482758,0.007625467809302522,30.640475724137932,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/23/sim.csv
2899,0.012054092036669909,0.009291235933850985,0.0047748473836343565,0.6386308534937181,0.13477527612159365,0.029721827320174976,29.939981476371166,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/44/sim.csv
2900,0.009538369049331282,0.009151426663065516,0.009151426663065516,0.19010428852573102,0.04901307417793103,0.008519565860586293,25.29320286206896,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/45/sim.csv
1553,0.005006000051016932,0.003673975520364456,0.0028588363698686414,0.1684597164167078,0.07245269282401803,0.025386046804291833,11.961509265936897,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000005--cc04f2c875/28/sim.csv
2899,0.00437659941391077,0.0035063307080686786,0.001992058616439151,0.4692359144219025,0.1809437694866816,0.0188813395305032,27.15255381165919,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000005--cc04f2c875/44/sim.csv
2899,0.005172794674458116,0.004433070578636427,0.0038116621175325978,0.19913688741073562,0.1388075802651259,0.004219882494359971,30.909793687478444,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000005--cc04f2c875/55/sim.csv
2901,0.007538737328576795,0.005249079480097208,-2.3695978759737943e-05,0.28583440704303315,0.1837824528031024,0.009315032839113519,27.835512340572215,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--8659b23f20/25/sim.csv
1867,0.018667202440113304,0.010531904256454203,-0.0015645014447777182,0.19581264773916807,0.03270369957000536,0.117302040410653,4.645604467059454,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--8659b23f20/5/sim.csv
2528,0.021368914821343357,0.01107100501402769,0.010517622702477058,0.306001613182397,-0.01112660232179588,0.12497086803858692,11.529780767405063,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--8659b23f20/6/sim.csv
2898,0.018964367607088604,0.014999004927467217,-0.008106917487853691,0.8648627774852924,-0.08790157741821945,0.07935167276158424,24.16307311939268,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/10/sim.csv
2900,0.010326820206976717,0.008806213616414628,-0.008404281478483593,0.27309041709144694,-0.024816512050000013,0.009087906460363393,29.609793896551725,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/12/sim.csv
2898,0.005255422182082215,0.004179606728919945,-0.0022603978017287788,0.5180500133923334,0.020988255094168396,0.027716066422041878,27.284707246376808,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/19/sim.csv
2898,0.009623732134248235,0.008474463110420981,-0.006215422142305038,0.650115864426294,-0.2762215858091787,0.028713865839553286,27.34773757763975,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/20/sim.csv
2899,0.008260218597293157,0.0065337125122111065,-0.0037225269164884445,0.48948069922769555,0.17588191407768194,0.06956306612594186,19.87249085891687,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/26/sim.csv
2557,0.017175962115917227,0.009348501028267892,0.009167620518177941,0.35563022523254745,0.18177707307287838,0.10642743896904054,14.727867602659368,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000010--33840d4f7a/7/sim.csv
2821,0.009072176117961933,0.007571500185076214,0.005372431076958526,0.18428837280840202,0.10580544637621411,0.06797954773578133,15.557559425735557,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000011--833c5be63c/15/sim.csv
2899,0.005211828963758514,0.004170837594856847,0.003143960231386685,0.14090653624731952,0.08189890436743703,0.004354357533089468,26.447643359779235,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000011--833c5be63c/39/sim.csv
2900,0.011548702881842681,0.010573266511985863,0.010557042138675518,0.7006192756084497,0.5169834803165517,0.028246657755701596,24.89832296551724,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000001e--bd210b5e10/14/sim.csv
2899,0.005743488498877355,0.005350977516013232,0.005318737957544795,0.13478869700673657,-0.09903651521600551,0.005283899463483847,15.943464298033806,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000001e--bd210b5e10/39/sim.csv
2899,0.020038212760446327,0.018530870025096242,0.018195637758797515,0.8221509783150515,0.7191091253388755,0.017351643191885674,29.774587340462226,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000001e--bd210b5e10/8/sim.csv
1968,0.010673933817036624,0.0075847094647886176,-0.00045282784943902524,0.1795879196347625,-0.06139442504953252,0.09092516493990219,10.378492855691055,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000021--0eeea6bbd6/2/sim.csv
2576,0.0070733244990810904,0.0065438146356975166,0.0065148913593,0.128273472149292,0.0854798996882764,0.013705025483197276,13.524464712732918,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000002b--6c3478ed52/1/sim.csv
2900,0.007419633194436485,0.0065892652816779305,0.00633755638029862,0.18447305581925924,-0.0045747974967586275,0.039365920419513256,15.594638931034485,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000002b--6c3478ed52/3/sim.csv
2900,0.005248008692983948,0.004557326619424138,0.0036960321369413794,0.3350107386582745,0.2190652654884138,0.02837617073810612,11.688070931034483,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000002b--6c3478ed52/5/sim.csv
1887,0.028809896804261652,0.012678237375858508,-0.0076439823192448325,0.37722384933412373,0.15329482923999468,0.14110767119304432,6.947369199788023,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000002b--6c3478ed52/7/sim.csv
2899,0.008262724596613672,0.0065740997531179715,0.005418251951462228,0.16215190476740787,-0.035580341286409106,0.06843154095039566,11.09151358399448,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000002d--86bbb89f79/15/sim.csv
2899,0.01723295323896705,0.015467617966726457,0.010011262119882718,0.5720709187995455,0.12084007921869612,0.026503014644756927,30.840691100379438,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000003c--70d3249421/20/sim.csv
2899,0.023698387468292375,0.019814568329310108,0.01854393107508451,0.7684474667422557,0.37640425276578127,0.033898090383617914,29.0391668851328,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000003c--70d3249421/21/sim.csv
2899,0.009883937566425187,0.009180916929157295,0.00916885928997137,0.3916314979959968,0.3200567043392894,0.009779940989218227,27.769231597102447,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000003c--70d3249421/30/sim.csv
2900,0.012827971050263974,0.010133823260165518,0.008727688696144828,0.545037012967285,0.18697917766075864,0.10091083855084354,23.409307793103448,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000003c--70d3249421/35/sim.csv
2899,0.005906117149873232,0.005452628084381856,0.005369429350211452,0.1352529672932551,0.09227661370979648,0.0084129287195412,11.212633897895826,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000003c--70d3249421/40/sim.csv
1539,0.0036448386283935165,0.0026120582381481483,0.0016873389767576349,0.09323000786062971,-0.037254931836192336,0.030784864071474932,12.194131572449642,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000003d--3344caec4c/10/sim.csv
2900,0.006373105942868937,0.005701049716836552,0.005634344594284827,0.18939812800128433,0.16352698895724138,0.003136578080527492,28.195822448275855,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000043--d8f15865c3/42/sim.csv
1720,0.061487108908293,0.027029115671953492,0.009515493092546514,0.24473967181728465,-0.08155350290244186,0.13759223936189882,7.99131801744186,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/be6485a5099ed88a/00000000--baace6bb62/1/sim.csv
2900,0.01880846816461455,0.01542804651047931,-0.015384162724272414,0.5539091728014324,-0.26876662406334484,0.01709566568355493,33.925245137931036,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000000--e9f2959f92/17/sim.csv
1725,0.008990860367605292,0.008267063048117682,-0.008259579801740868,0.2062067502552216,0.18932437194387827,0.020564432423702584,4.162877617391304,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000005--bbaa75f5ea/62/sim.csv
2770,0.009206387186769409,0.008145481128684115,-0.007767821528684116,0.1513511666429528,-0.06342800597111913,0.057413268150315076,10.185827855595669,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000006--fe9d2dbea8/4/sim.csv
2899,0.021072642762272296,0.013507058326242842,-0.0066877107884711975,0.3321393903342026,0.003357155187561221,0.15515644617611282,9.409578144187652,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000007--f52b338058/15/sim.csv
2899,0.024522444100890408,0.02416047515958261,-0.02203144307955502,0.3888834666275072,-0.3629987684766471,0.06133153310271189,18.160115574335975,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000009--95362b39f1/1/sim.csv
2899,0.022338736993861227,0.01996699924057951,-0.01996699924057951,0.22573347021638265,-0.1654195479691963,0.0959765114161077,11.847241524663678,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000009--95362b39f1/3/sim.csv
2288,0.02620962786918682,0.017025758314169578,-0.010973493322910838,0.2726056675451858,0.07321380908981644,0.18011749913741906,9.52991319055944,FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-01/agent-09/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000009--f3aba7eb5e/6/sim.csv
