t_s,delta_wheel_deg,delta_road_rad,v_mps,a_long_mps2,accel_pedal_pct,brake_pedal_state,di_torque_actual_nm,wheel_FL_kph,wheel_FR_kph,wheel_RL_kph,wheel_RR_kph,x_m,y_m,psi_rad,v_state_mps,delta_state_rad,psi_dot_rads,a_y_mps2
32.92,-2,-0.00290888,13.4444,-0.0190367,0,2,75.4012,45.92,46.0827,46.1187,46.1533,372.003,-84.3088,-0.443052,13.4444,-0.00290888,-0.0136029,-0.182884
32.94,-2,-0.00290888,13.4444,-0.0580371,0,2,79.9018,46.0059,46.118,45.998,46.08,372.246,-84.4241,-0.443324,13.4444,-0.00290888,-0.0136029,-0.182884
32.96,-2,-0.00290888,13.4444,-0.115385,0,2,92.7195,46.1115,46,45.9572,46.0686,372.488,-84.5395,-0.443596,13.4444,-0.00290888,-0.0136029,-0.182884
32.98,-2,-0.00290888,13.4444,-0.179649,0,2,83.8104,45.9609,46,45.9981,46.0762,372.731,-84.6549,-0.443868,13.4444,-0.00290888,-0.0136029,-0.182884
33,-2,-0.00290888,13.4444,-0.22456,0,2,85.7529,46.0786,45.9607,45.8007,45.7979,372.974,-84.7704,-0.44414,13.4444,-0.00290888,-0.0136029,-0.182884
33.02,-2,-0.00290888,13.4222,-0.224493,0,2,95.9887,45.9199,46,46.2401,45.96,373.217,-84.886,-0.444412,13.4222,-0.00290888,-0.0135804,-0.18228
33.04,-2,-0.00290888,13.4222,-0.179421,0,2,93.9761,46.001,45.96,46.0781,46.0029,373.459,-85.0014,-0.444684,13.4222,-0.00290888,-0.0135804,-0.18228
33.06,-2,-0.00290888,13.4222,-0.114931,0,2,101.906,45.9962,45.92,45.9675,46.3181,373.701,-85.1169,-0.444955,13.4222,-0.00290888,-0.0135804,-0.18228
33.08,-2,-0.00290888,13.4222,-0.0572983,0,2,107.424,45.8433,45.9233,46.24,46.0734,373.944,-85.2325,-0.445227,13.4222,-0.00290888,-0.0135804,-0.18228
33.1,-2,-0.00290888,13.4222,-0.0180465,0,2,104,46,46.0751,46.0702,45.9249,374.186,-85.3481,-0.445499,13.4222,-0.00290888,-0.0135804,-0.18228
33.12,-2,-0.00290888,13.4222,0.00302632,0,2,118.131,45.9974,45.96,45.9253,46.1279,374.428,-85.4638,-0.44577,13.4222,-0.00290888,-0.0135804,-0.18228
33.14,-2,-0.00290888,13.4222,0.0109082,0,2,112.422,46.0737,45.9979,46,46.0884,374.67,-85.5796,-0.446042,13.4222,-0.00290888,-0.0135804,-0.18228
33.16,-2,-0.00290888,13.4222,0.0112165,0,2,110.117,46.073,46,46.0047,45.92,374.913,-85.6954,-0.446313,13.4222,-0.00290888,-0.0135804,-0.18228
33.18,-2,-0.00290888,13.4222,0.00831266,0,2,113.952,45.921,46,46.08,45.959,375.155,-85.8113,-0.446585,13.4222,-0.00290888,-0.0135804,-0.18228
33.2,-2,-0.00290888,13.4222,0.00486328,0,2,114,46.1586,46.0772,46.0814,46.2428,375.397,-85.9273,-0.446857,13.4222,-0.00290888,-0.0135804,-0.18228
33.22,-2,-0.00290888,13.4222,0.0021169,0,2,116.087,45.9583,45.9617,46.1217,46.313,375.639,-86.0433,-0.447128,13.4222,-0.00290888,-0.0135804,-0.18228
33.24,-2,-0.00290888,13.4222,0.000402406,0,2,123.636,45.9624,46.0824,46.16,46.0727,375.881,-86.1594,-0.4474,13.4222,-0.00290888,-0.0135804,-0.18228
33.26,-2.09713,-0.00305015,13.4222,-0.000415655,0,2,119.943,46.0777,46.12,46.0823,45.9211,376.123,-86.2756,-0.447675,13.4222,-0.00305015,-0.01424,-0.191132
33.28,-2.19835,-0.00319737,13.4222,-0.000622761,0,2,119.826,46.08,46.08,45.9988,46.1165,376.365,-86.3918,-0.447966,13.4222,-0.00319737,-0.0149273,-0.200357
33.3,-2.2,-0.00319977,13.4222,-0.000484959,0,2,131.906,46.1595,46.0791,46.08,46.0019,376.607,-86.5081,-0.448268,13.4222,-0.00319977,-0.0149385,-0.200508
33.32,-2.2,-0.00319977,13.4222,-0.000188875,0,2,122,46.0038,46.08,46,45.92,376.849,-86.6245,-0.448567,13.4222,-0.00319977,-0.0149385,-0.200508
33.34,-2.2,-0.00319977,13.4222,0.000150435,0,2,121.922,45.9984,46.08,46,45.96,377.091,-86.741,-0.448866,13.4222,-0.00319977,-0.0149385,-0.200508
33.36,-2.20103,-0.00320127,13.4222,0.000447416,0,2,126,46.2383,45.9996,46,46.1608,377.332,-86.8575,-0.449165,13.4222,-0.00320127,-0.0149455,-0.200602
33.38,-2.3,-0.00334521,13.4222,0.000593711,0,2,127.927,45.9585,45.9605,46.1205,46.2381,377.574,-86.9741,-0.449467,13.4222,-0.00334521,-0.0156175,-0.209622
33.4,-2.3,-0.00334521,13.4222,0.000415347,0,2,130,45.8403,46.08,46.1594,45.96,377.816,-87.0908,-0.449783,13.4222,-0.00334521,-0.0156175,-0.209622
33.42,-2.30335,-0.00335009,13.4222,-0.000337734,0,2,133.933,46.004,46.0773,45.96,46.004,378.058,-87.2075,-0.450095,13.4222,-0.00335009,-0.0156403,-0.209927
33.44,-2.4,-0.00349066,13.4222,-0.00193816,0,2,132.069,46.0759,45.9614,46.08,46.2359,378.299,-87.3244,-0.450411,13.4222,-0.00349066,-0.0162966,-0.218736
33.46,-2.40646,-0.00350005,13.4222,-0.00452427,0,2,134,45.9252,46,46.0748,45.96,378.541,-87.4413,-0.450741,13.4222,-0.00350005,-0.0163404,-0.219324
33.48,-2.40458,-0.00349732,13.4222,-0.00780567,0,2,137.817,46,46,46.0763,45.9982,378.783,-87.5582,-0.451068,13.4222,-0.00349732,-0.0163277,-0.219153
33.5,-2.5,-0.0036361,13.4222,-0.0106327,0,2,132.351,46,46.0753,46,46.014,379.024,-87.6753,-0.451398,13.4222,-0.0036361,-0.0169756,-0.22785
33.52,-2.5,-0.0036361,13.4222,-0.0105192,0,2,138.496,45.9575,45.9575,46.085,46.32,379.266,-87.7924,-0.45174,13.4222,-0.0036361,-0.0169756,-0.22785
33.54,-2.5,-0.0036361,13.4222,-0.00336308,0,2,142.162,45.92,45.9584,46.2751,46.2432,379.507,-87.9097,-0.45208,13.4222,-0.0036361,-0.0169756,-0.22785
33.56,-2.59826,-0.00377902,13.4222,0.0161721,0,2,141.939,45.9988,46.1576,46.1249,46.0024,379.749,-88.027,-0.452423,13.4222,-0.00377902,-0.0176428,-0.236806
33.58,-2.6,-0.00378155,13.4222,0.0529241,0,2,141.932,45.9993,46.002,45.9207,46.1173,379.99,-88.1444,-0.452779,13.4222,-0.00378155,-0.0176546,-0.236964
33.6,-2.7,-0.00392699,13.4222,0.10736,0,2,146,46.08,46,46.0777,46.2385,380.232,-88.2619,-0.453136,13.4222,-0.00392699,-0.0183336,-0.246078
33.62,-2.7,-0.00392699,13.4222,0.169089,0,2,142,46.0001,46.0801,46.2399,45.9999,380.473,-88.3794,-0.453506,13.4222,-0.00392699,-0.0183336,-0.246078
33.64,-2.7,-0.00392699,13.4223,0.214403,0,2,142.023,46.08,46.1595,46.0791,46.0009,380.714,-88.4971,-0.453872,13.4223,-0.00392699,-0.0183338,-0.246083
33.66,-2.7,-0.00392699,13.4444,0.222011,0,2,142,46.16,46.08,46.0075,46.245,380.955,-88.6149,-0.454239,13.4444,-0.00392699,-0.018364,-0.246894
33.68,-2.7,-0.00392699,13.4444,0.197372,0,2,142,46.1215,46.1185,46.317,46.4385,381.197,-88.7329,-0.454606,13.4444,-0.00392699,-0.018364,-0.246894
33.7,-2.7,-0.00392699,13.4444,0.170698,0,2,142,46.08,46.1211,46.3189,46.2421,381.439,-88.851,-0.454974,13.4444,-0.00392699,-0.018364,-0.246894
33.72,-2.7,-0.00392699,13.4444,0.168054,0,2,142,46.2391,46.2391,46.1613,45.9613,381.68,-88.9693,-0.455341,13.4444,-0.00392699,-0.018364,-0.246894
33.74,-2.7,-0.00392699,13.4444,0.189499,0,2,140,46.16,46.2391,46.1609,46.2409,381.922,-89.0876,-0.455708,13.4444,-0.00392699,-0.018364,-0.246894
33.76,-2.7,-0.00392699,13.4449,0.209925,0,2,138,46.28,46.1636,46.1582,46.2291,382.163,-89.206,-0.456076,13.4449,-0.00392699,-0.0183646,-0.246911
33.78,-2.7,-0.00392699,13.4665,0.201954,0,2,138,46.2406,46.24,46.0806,46,382.405,-89.3245,-0.456443,13.4665,-0.00392699,-0.0183941,-0.247704
33.8,-2.7,-0.00392699,13.4667,0.164669,0,2,136,46.1202,46.28,46.16,46.1596,382.646,-89.4432,-0.456811,13.4667,-0.00392699,-0.0183943,-0.247711
33.82,-2.7,-0.00392699,13.4667,0.124706,0,2,133.98,46.2796,46.2392,46.1612,46.3212,382.888,-89.5621,-0.457179,13.4667,-0.00392699,-0.0183943,-0.247711
33.84,-2.7,-0.00392699,13.4667,0.110252,0,2,135.89,46.2378,46.24,46.32,46.3956,383.13,-89.681,-0.457547,13.4667,-0.00392699,-0.0183943,-0.247711
33.86,-2.7,-0.00392699,13.4667,0.13145,0,2,137.766,46.1184,46.28,46.2784,46.16,383.371,-89.8001,-0.457915,13.4667,-0.00392699,-0.0183943,-0.247711
33.88,-2.7,-0.00392699,13.4667,0.17608,0,2,132,46.1179,46.2421,46.1641,46.16,383.613,-89.9192,-0.458283,13.4667,-0.00392699,-0.0183943,-0.247711
33.9,-2.7,-0.00392699,13.4673,0.213363,0,2,135.756,46.24,46.2776,46.1176,46.2824,383.855,-90.0384,-0.458651,13.4673,-0.00392699,-0.0183952,-0.247734
33.92,-2.7,-0.00392699,13.4884,0.213101,0,2,135.85,46.24,46.24,46.08,46.166,384.096,-90.1577,-0.459019,13.4884,-0.00392699,-0.0184241,-0.248512
33.94,-2.7,-0.00392699,13.4889,0.171396,0,2,131.973,46.2405,46.24,46.08,46.16,384.338,-90.2773,-0.459387,13.4889,-0.00392699,-0.0184247,-0.248529
33.96,-2.7,-0.00392699,13.4889,0.1108,0,2,129.951,46.002,46.2405,46.239,46.1615,384.58,-90.397,-0.459756,13.4889,-0.00392699,-0.0184247,-0.248529
33.98,-2.7,-0.00392699,13.4889,0.055844,0,2,133.831,46.2783,46.1583,46.2417,46.4451,384.822,-90.5167,-0.460124,13.4889,-0.00392699,-0.0184247,-0.248529
34,-2.7,-0.00392699,13.4889,0.0174692,0,2,133.584,46.1117,46.1228,46.4028,46.4289,385.063,-90.6366,-0.460493,13.4889,-0.00392699,-0.0184247,-0.248529
34.02,-2.7,-0.00392699,13.4889,-0.00457258,0,2,131.855,46,46.3142,46.4014,46.1643,385.305,-90.7565,-0.460861,13.4889,-0.00392699,-0.0184247,-0.248529
34.04,-2.7,-0.00392699,13.4889,-0.0150502,0,2,129.9,46.24,46.278,46.16,46.286,385.547,-90.8765,-0.46123,13.4889,-0.00392699,-0.0184247,-0.248529
34.06,-2.7,-0.00392699,13.4889,-0.018946,0,2,135.411,46.16,46.2429,46.1659,46.3912,385.788,-90.9967,-0.461598,13.4889,-0.00392699,-0.0184247,-0.248529
34.08,-2.7,-0.00392699,13.4889,-0.0191684,0,2,126.06,46.16,46.28,46.2788,46.2412,386.03,-91.1169,-0.461967,13.4889,-0.00392699,-0.0184247,-0.248529
34.1,-2.7,-0.00392699,13.4889,-0.0156081,0,2,125.972,46.2406,46.28,46.32,46.2406,386.271,-91.2371,-0.462335,13.4889,-0.00392699,-0.0184247,-0.248529
34.12,-2.7,-0.00392699,13.4889,-0.00510907,0,2,124,46.16,46.28,46.2405,46.2795,386.512,-91.3575,-0.462704,13.4889,-0.00392699,-0.0184247,-0.248529
34.14,-2.70005,-0.00392707,13.4889,0.0176257,0,2,122,46.28,46.24,46.28,46.6,386.754,-91.478,-0.463072,13.4889,-0.00392707,-0.0184251,-0.248534
34.16,-2.8,-0.00407243,13.4889,0.0577154,0,2,120,46.1207,46.2821,46.4021,46.3979,386.995,-91.5985,-0.463444,13.4889,-0.00407243,-0.0191071,-0.257734
34.18,-2.8,-0.00407243,13.4889,0.11564,0,2,120,46.2737,46.4,46.4442,46.1663,387.237,-91.7192,-0.46383,13.4889,-0.00407243,-0.0191071,-0.257734
34.2,-2.8,-0.00407243,13.4889,0.180128,0,2,118.071,46.28,46.2414,46.2414,46.3143,387.478,-91.8399,-0.464212,13.4889,-0.00407243,-0.0191071,-0.257734
34.22,-2.8,-0.00407243,13.4889,0.225061,0,2,114,46.32,46.44,46.28,46.44,387.719,-91.9608,-0.464594,13.4889,-0.00407243,-0.0191071,-0.257734
34.24,-2.8,-0.00407243,13.5111,0.224895,0,2,110.078,46.32,46.28,46.4,46.1208,387.96,-92.0817,-0.464976,13.5111,-0.00407243,-0.0191386,-0.258584
34.26,-2.8,-0.00407243,13.5111,0.179608,0,2,110.273,46.2818,46.4018,46.32,46.24,388.202,-92.203,-0.465359,13.5111,-0.00407243,-0.0191386,-0.258584
34.28,-2.8,-0.00407243,13.5111,0.114732,0,2,102.155,46.4,46.3169,46.3231,46.3277,388.443,-92.3243,-0.465742,13.5111,-0.00407243,-0.0191386,-0.258584
34.3,-2.8,-0.00407243,13.5111,0.056464,0,2,88.762,46.3954,46.243,46.4,46.5539,388.685,-92.4457,-0.466125,13.5111,-0.00407243,-0.0191386,-0.258584
34.32,-2.8,-0.00407243,13.5111,0.0163092,0,2,96.4867,46.2816,46.44,46.44,46.2784,388.926,-92.5672,-0.466507,13.5111,-0.00407243,-0.0191386,-0.258584
34.34,-2.8,-0.00407243,13.5111,-0.00578315,0,2,100.596,46.32,46.32,46.3949,46.2434,389.167,-92.6888,-0.46689,13.5111,-0.00407243,-0.0191386,-0.258584
34.36,-2.8,-0.00407243,13.5111,-0.0143331,0,2,92.437,46.4029,46.44,46.28,46.4029,389.409,-92.8104,-0.467273,13.5111,-0.00407243,-0.0191386,-0.258584
34.38,-2.8,-0.00407243,13.5111,-0.0140349,0,2,86.4553,46.44,46.3246,46.28,46.2861,389.65,-92.9322,-0.467656,13.5111,-0.00407243,-0.0191386,-0.258584
34.4,-2.70113,-0.00392863,13.5111,-0.00783514,0,2,94.0786,46.3216,46.3192,46.2792,46.24,389.891,-93.0541,-0.468035,13.5111,-0.00392863,-0.0184628,-0.249452
34.42,-2.7,-0.00392699,13.5111,0.00327441,0,2,94.0622,46.3196,46.44,46.3992,46.28,390.132,-93.176,-0.468401,13.5111,-0.00392699,-0.0184551,-0.249348
34.44,-2.7,-0.00392699,13.5111,0.0192508,0,2,80.5673,46.4372,46.28,46.3257,46.4513,390.373,-93.2981,-0.46877,13.5111,-0.00392699,-0.0184551,-0.249348
34.46,-2.7,-0.00392699,13.5111,0.0390446,0,2,89.9994,46.28,46.4,46.44,46.6,390.614,-93.4202,-0.469139,13.5111,-0.00392699,-0.0184551,-0.249348
34.48,-2.6036,-0.00378678,13.5111,0.0578743,0,2,91.856,46.2414,46.4357,46.4386,46.3186,390.855,-93.5424,-0.469505,13.5111,-0.00378678,-0.0177961,-0.240445
34.5,-2.7,-0.00392699,13.5111,0.0642953,0,2,93.6129,46.3231,46.3246,46.28,46.4046,391.096,-93.6647,-0.469861,13.5111,-0.00392699,-0.0184551,-0.249348
34.52,-2.7,-0.00392699,13.5116,0.04425,0,2,91.416,46.4019,46.5161,46.3181,46.5542,391.337,-93.7871,-0.470233,13.5116,-0.00392699,-0.0184557,-0.249367
34.54,-2.60529,-0.00378924,13.5327,-0.000838763,0,2,89.4711,46.3263,46.3263,46.28,46.2506,391.578,-93.9096,-0.470599,13.5327,-0.00378924,-0.0178361,-0.241371
34.56,-2.5,-0.0036361,13.5111,-0.0453963,0,2,98.4569,46.2831,46.4493,46.3262,46.28,391.819,-94.0324,-0.470949,13.5111,-0.0036361,-0.017088,-0.230878
34.58,-2.5,-0.0036361,13.5111,-0.0644352,0,2,80,46.3975,46.4437,46.3225,46.28,392.06,-94.155,-0.471287,13.5111,-0.0036361,-0.017088,-0.230878
34.6,-2.5,-0.0036361,13.5111,-0.0575098,0,2,83.4408,46.3217,46.2409,46.3183,46.6748,392.301,-94.2777,-0.471629,13.5111,-0.0036361,-0.017088,-0.230878
34.62,-2.5,-0.0036361,13.5111,-0.0390354,0,2,81.8421,46.3195,46.3989,46.5189,46.5221,392.542,-94.4005,-0.471971,13.5111,-0.0036361,-0.017088,-0.230878
34.64,-2.5,-0.0036361,13.5111,-0.0202527,0,2,87.776,46.2806,46.3213,46.4019,46.2413,392.782,-94.5234,-0.472313,13.5111,-0.0036361,-0.017088,-0.230878
34.66,-2.5,-0.0036361,13.5111,-0.00554488,0,2,71.9947,46.3202,46.32,46.2801,46.4001,393.023,-94.6464,-0.472654,13.5111,-0.0036361,-0.017088,-0.230878
34.68,-2.5,-0.0036361,13.5111,0.00463579,0,2,69.9264,46.44,46.4015,46.4,46.3941,393.263,-94.7695,-0.472996,13.5111,-0.0036361,-0.017088,-0.230878
34.7,-2.5,-0.0036361,13.5111,0.0112143,0,2,71.905,46.3962,46.3962,46.4,46.2419,393.504,-94.8926,-0.473338,13.5111,-0.0036361,-0.017088,-0.230878
34.72,-2.4,-0.00349066,13.5111,0.0146158,0,2,65.766,46.24,46.3177,46.3177,46.2777,393.744,-95.0158,-0.473676,13.5111,-0.00349066,-0.0164045,-0.221643
34.74,-2.4,-0.00349066,13.5111,0.0135676,0,2,52.361,46.3171,46.28,46.2414,46.24,393.985,-95.1391,-0.474001,13.5111,-0.00349066,-0.0164045,-0.221643
34.76,-2.4,-0.00349066,13.5111,0.00461176,0,2,60.0721,46.3229,46.2786,46.4357,46.5942,394.225,-95.2625,-0.474329,13.5111,-0.00349066,-0.0164045,-0.221643
34.78,-2.4,-0.00349066,13.5111,-0.0174052,0,2,62.1577,46.1611,46.3211,46.52,46.3226,394.466,-95.386,-0.474657,13.5111,-0.00349066,-0.0164045,-0.221643
34.8,-2.4,-0.00349066,13.5111,-0.0572982,0,2,52.0463,46.24,46.24,46.2803,46.24,394.706,-95.5095,-0.474985,13.5111,-0.00349066,-0.0164045,-0.221643
34.82,-2.4,-0.00349066,13.5111,-0.115237,0,2,54.0425,46.24,46.3995,46.24,46.4,394.946,-95.6331,-0.475313,13.5111,-0.00349066,-0.0164045,-0.221643
34.84,-2.4,-0.00349066,13.5111,-0.17971,0,2,58.1168,46.3191,46.1619,46.24,46.4005,395.187,-95.7568,-0.475641,13.5111,-0.00349066,-0.0164045,-0.221643
34.86,-2.4,-0.00349066,13.511,-0.224504,0,2,58.0118,46.2793,46.2409,46.2402,46.32,395.427,-95.8806,-0.475969,13.511,-0.00349066,-0.0164044,-0.221641
34.88,-2.4,-0.00349066,13.4889,-0.224151,0,2,46.5171,46.1259,46.3956,46.237,46.24,395.667,-96.0044,-0.476297,13.4889,-0.00349066,-0.0163775,-0.220914
34.9,-2.4,-0.00349066,13.4889,-0.17881,0,2,54.2811,46.3189,46.16,46.1234,46.2811,395.907,-96.1281,-0.476625,13.4889,-0.00349066,-0.0163775,-0.220914
34.92,-2.4,-0.00349066,13.4889,-0.114221,0,2,56.3873,46.1154,46.2369,46.3246,46.3969,396.146,-96.2519,-0.476952,13.4889,-0.00349066,-0.0163775,-0.220914
34.94,-2.4,-0.00349066,13.4889,-0.0568348,0,2,56.1737,46.1652,46.24,46.5148,46.3183,396.386,-96.3758,-0.47728,13.4889,-0.00349066,-0.0163775,-0.220914
34.96,-2.4,-0.00349066,13.4889,-0.0184294,0,2,60,46.3189,46.2789,46.2832,46.2411,396.625,-96.4998,-0.477607,13.4889,-0.00349066,-0.0163775,-0.220914
34.98,-2.4,-0.00349066,13.4889,0.000915421,0,2,62.0036,46.1201,46.28,46.24,46.28,396.865,-96.6238,-0.477935,13.4889,-0.00349066,-0.0163775,-0.220914
35,-2.4,-0.00349066,13.4889,0.00605095,0,2,64,46.3203,46.1603,46.24,46.1204,397.105,-96.7479,-0.478262,13.4889,-0.00349066,-0.0163775,-0.220914
35.02,-2.34807,-0.00341514,13.4889,0.00291988,0,2,66,46.3189,46.3205,46.32,46.2792,397.344,-96.8721,-0.478588,13.4889,-0.00341514,-0.0160232,-0.216134
35.04,-2.3,-0.00334521,13.4889,-0.00287327,0,2,66,46.1662,46.24,46.3184,46.1647,397.583,-96.9964,-0.478905,13.4889,-0.00334521,-0.0156951,-0.211709
35.06,-2.3,-0.00334521,13.4889,-0.0060042,0,2,66,46.4371,46.2429,46.2459,46.5259,397.823,-97.1208,-0.479218,13.4889,-0.00334521,-0.0156951,-0.211709
35.08,-2.3,-0.00334521,13.4889,-0.000876627,0,2,66,46.2846,46.3185,46.3969,46.3307,398.062,-97.2452,-0.479531,13.4889,-0.00334521,-0.0156951,-0.211709
35.1,-2.2,-0.00319977,13.4889,0.0184364,0,2,64.072,46.2371,46.28,46.4014,46.0829,398.302,-97.3697,-0.479842,13.4889,-0.00319977,-0.0150127,-0.202505
35.12,-2.2,-0.00319977,13.4889,0.0567656,0,2,64,46.3957,46.3971,46.1629,46.2757,398.541,-97.4943,-0.480139,13.4889,-0.00319977,-0.0150127,-0.202505
35.14,-2.2,-0.00319977,13.4889,0.114013,0,2,60.0709,46.32,46.2843,46.2786,46.3972,398.78,-97.6189,-0.480439,13.4889,-0.00319977,-0.0150127,-0.202505
35.16,-2.19193,-0.00318804,13.4889,0.178402,0,2,57.8387,46.32,46.2832,46.16,46.1568,399.019,-97.7437,-0.480739,13.4889,-0.00318804,-0.0149576,-0.201762
35.18,-2.1,-0.00305433,13.4889,0.22354,0,2,56,46.2801,46.3998,46.2398,46.12,399.259,-97.8685,-0.481035,13.4889,-0.00305433,-0.0143303,-0.1933
35.2,-2.1,-0.00305433,13.5111,0.223889,0,2,53.9245,46.321,46.399,46.3195,46.2425,399.498,-97.9933,-0.481318,13.5111,-0.00305433,-0.0143539,-0.193937
35.22,-2.1,-0.00305433,13.5111,0.179674,0,2,51.7565,46.3963,46.24,46.28,46.5588,399.737,-98.1185,-0.481605,13.5111,-0.00305433,-0.0143539,-0.193937
35.24,-2,-0.00290888,13.5111,0.1168,0,2,51.9119,46.1612,46.2823,46.3212,46.3977,399.977,-98.2437,-0.481889,13.5111,-0.00290888,-0.0136704,-0.184702
35.26,-2.05286,-0.00298576,13.5111,0.0617473,0,2,63.1248,46.2819,46.5142,46.2781,46.1639,400.216,-98.369,-0.482161,13.5111,-0.00298576,-0.0140317,-0.189583
35.28,-2,-0.00290888,13.5111,0.0258335,0,2,47.4587,46.3227,46.3186,46.16,46.2814,400.456,-98.4943,-0.482442,13.5111,-0.00290888,-0.0136704,-0.184702
35.3,-2,-0.00290888,13.5111,0.00779688,0,2,49.4375,46.44,46.3237,46.24,46.3125,400.695,-98.6197,-0.482713,13.5111,-0.00290888,-0.0136704,-0.184702
35.32,-2,-0.00290888,13.5111,0.000243345,0,2,47.2066,46.318,46.32,46.278,46.16,400.934,-98.7452,-0.482987,13.5111,-0.00290888,-0.0136704,-0.184702
35.34,-2,-0.00290888,13.5111,-0.00652057,0,2,43.459,46.2418,46.2818,46.24,46.16,401.174,-98.8707,-0.48326,13.5111,-0.00290888,-0.0136704,-0.184702
35.36,-2,-0.00290888,13.5111,-0.0223009,0,2,31.5974,46.3965,46.32,46.28,46.3154,401.413,-98.9963,-0.483533,13.5111,-0.00290888,-0.0136704,-0.184702
35.38,-2,-0.00290888,13.5111,-0.0549586,0,2,41.9735,46.2802,46.24,46.3999,46.52,401.652,-99.122,-0.483807,13.5111,-0.00290888,-0.0136704,-0.184702
35.4,-2,-0.00290888,13.5111,-0.106933,0,2,35.7701,46.24,46.2408,46.4,46.2369,401.891,-99.2477,-0.48408,13.5111,-0.00290888,-0.0136704,-0.184702
35.42,-2,-0.00290888,13.5111,-0.16931,0,2,23.6201,46.2415,46.28,46.2785,46.0861,402.13,-99.3735,-0.484354,13.5111,-0.00290888,-0.0136704,-0.184702
35.44,-2,-0.00290888,13.511,-0.219688,0,2,20.0278,46.28,46.24,46.28,46.3211,402.37,-99.4993,-0.484627,13.511,-0.00290888,-0.0136702,-0.184698
35.46,-2,-0.00290888,13.4889,-0.23769,0,2,44.4298,46.3179,46.2358,46.2779,46.2274,402.609,-99.6252,-0.4849,13.4889,-0.00290888,-0.0136479,-0.184095
35.48,-2,-0.00290888,13.4889,-0.228288,0,2,14.0698,46.2414,46.2758,46.1628,46,402.847,-99.751,-0.485173,13.4889,-0.00290888,-0.0136479,-0.184095
35.5,-2,-0.00290888,13.4889,-0.217978,0,2,11.8733,46.24,46.1625,46.0817,46.1592,403.086,-99.8768,-0.485446,13.4889,-0.00290888,-0.0136479,-0.184095
35.52,-2,-0.00290888,13.4889,-0.223574,0,2,14,46.2398,46.0001,46.0802,46.3201,403.324,-100.003,-0.485719,13.4889,-0.00290888,-0.0136479,-0.184095
35.54,-2,-0.00290888,13.4887,-0.234423,0,2,17.8235,46.0012,46.1612,46.2806,46.3976,403.563,-100.129,-0.485992,13.4887,-0.00290888,-0.0136477,-0.184091
35.56,-2,-0.00290888,13.4667,-0.230822,0,2,9.70297,46.08,46.158,46.3121,46.1141,403.801,-100.255,-0.486265,13.4667,-0.00290888,-0.0136254,-0.183489
35.58,-2,-0.00290888,13.4667,-0.214234,0,2,7.78842,46.08,46.12,46.0085,46.0758,404.039,-100.381,-0.486537,13.4667,-0.00290888,-0.0136254,-0.183489
35.6,-2,-0.00290888,13.4667,-0.207575,0,2,8,46.1569,46.0816,45.9984,46.2753,404.277,-100.507,-0.48681,13.4667,-0.00290888,-0.0136254,-0.183489
35.62,-2,-0.00290888,13.4667,-0.225545,0,2,8,46.16,46.1582,46.0809,46.0836,404.515,-100.633,-0.487082,13.4667,-0.00290888,-0.0136254,-0.183489
35.64,-2,-0.00290888,13.4667,-0.256265,0,2,13.9938,46.0801,46.16,46.16,46.08,404.753,-100.759,-0.487355,13.4667,-0.00290888,-0.0136254,-0.183489
35.66,-2,-0.00290888,13.4444,-0.277573,0,2,9.91838,46.1208,46.0784,46.08,46.0833,404.991,-100.885,-0.487627,13.4444,-0.00290888,-0.0136029,-0.182884
35.68,-2,-0.00290888,13.4444,-0.284179,0,2,10,46.1535,45.9616,46.0832,46.4,405.229,-101.011,-0.487899,13.4444,-0.00290888,-0.0136029,-0.182884
35.7,-2,-0.00290888,13.4444,-0.284538,0,2,19.2604,45.9975,45.9975,46.2351,46.1501,405.466,-101.137,-0.488171,13.4444,-0.00290888,-0.0136029,-0.182884
35.72,-2,-0.00290888,13.4438,-0.274902,0,2,7.6467,45.7929,45.9576,46.1176,46,405.704,-101.263,-0.488443,13.4438,-0.00290888,-0.0136023,-0.182867
35.74,-2,-0.00290888,13.4224,-0.239626,0,2,9.89804,45.759,45.9595,46.08,46.158,405.941,-101.389,-0.488715,13.4224,-0.00290888,-0.0135806,-0.182284
35.76,-2,-0.00290888,13.4222,-0.17787,0,2,11.9548,46.4,46.1594,45.9997,45.9988,406.178,-101.515,-0.488987,13.4222,-0.00290888,-0.0135804,-0.18228
35.78,-1.9,-0.00276344,13.4222,-0.109275,0,2,9.96522,46.1183,45.8407,45.961,45.801,406.415,-101.641,-0.489255,13.4222,-0.00276344,-0.0129014,-0.173166
35.8,-1.8,-0.00261799,13.4222,-0.0528803,0,2,10,45.8447,46.1235,45.9988,45.9588,406.652,-101.767,-0.489506,13.4222,-0.00261799,-0.0122224,-0.164052
35.82,-1.7,-0.00247255,13.4222,-0.0135043,0,2,11.7758,46.28,46.151,45.92,45.923,406.889,-101.894,-0.489744,13.4222,-0.00247255,-0.0115434,-0.154938
35.84,-1.6,-0.00232711,13.4222,0.0148198,0,2,9.83504,46.1134,45.8466,45.9616,46.0767,407.126,-102.02,-0.489968,13.4222,-0.00232711,-0.0108643,-0.145824
35.86,-1.6,-0.00232711,13.4222,0.0414148,0,2,13.632,45.9674,46.1298,46.08,45.9575,407.362,-102.146,-0.490182,13.4222,-0.00232711,-0.0108643,-0.145824
