platform,csv,bias_rad,n_total,n_used,rmse_yaw_baseline,rmse_ay_baseline,rmse_yaw_v1_bias,rmse_ay_v1_bias,rmse_yaw_v2_understeer,rmse_ay_v2_understeer,rmse_yaw_v3_lag,rmse_ay_v3_lag,rmse_yaw_v4_per_platform_kus,rmse_ay_v4_per_platform_kus
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/155/sim.csv,-0.000103274,2898,2898,0.005585007752456854,0.1262551016597608,0.006241260610167621,0.12859225941231778,0.005466847953026665,0.08303373104546083,0.005428889628068404,0.0796898505836515,0.005188419785657488,0.06062481850616664
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/293/sim.csv,-0.000929465,2899,2899,0.022320585087073283,0.5549567570999596,0.022155501330091344,0.5176733147745619,0.012913455305627606,0.3287069907898027,0.012634106463540974,0.3213508727567893,0.010251853147910809,0.09835780013063813
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/440/sim.csv,0.000411207,2899,2899,0.051369985884034255,1.5779691485074225,0.04912105990581967,1.5252186071110987,0.023211439595574184,0.7920313256335968,0.023122872511723108,0.7883970327063224,0.007301524515695184,0.14542151204810808
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/445/sim.csv,0.000206548,2899,2899,0.034334070372282324,1.3756061051628685,0.0334604748984131,1.35625924178641,0.014207271715411031,0.7443280070145537,0.01415694586127366,0.7423014291561365,0.0068687139146589036,0.229524782651209
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/451/sim.csv,0.000103274,2898,2898,0.006216956675950527,0.14560290303280787,0.005627883088320985,0.14414275048960282,0.005670468522733551,0.11954785904705932,0.005644201150157034,0.11842879626113921,0.006038179338893054,0.09830109316235221
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/476/sim.csv,-0.00051637,2898,2898,0.017116827708279974,0.7205517687011299,0.019734794475799684,0.7904323530185573,0.010014299586888948,0.46847676732204485,0.009954581348611137,0.46625183031850254,0.004976126573076465,0.21397109189309266
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/494/sim.csv,-0.000103274,2899,2899,0.034721901815903324,1.2170696653176558,0.03468747188298571,1.213675626206684,0.015126110087537881,0.7027789369933598,0.015072938433752164,0.7012084545812399,0.011992992332178886,0.18356734618859374
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/516/sim.csv,0.00051637,2898,2898,0.012507857197866,0.5033816994422075,0.010492482472463517,0.43673121953707694,0.005028136848241889,0.2846615683145354,0.004961002111174885,0.2839141822929332,0.0025630749611965315,0.16219372441914415
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/520/sim.csv,0.0,2898,2898,0.007344144416215009,0.20339817266895882,0.007344143538000946,0.20339815701530956,0.005875248356026374,0.11833035356854066,0.00584689145917475,0.11561140760459891,0.005746680347006057,0.06421183002960369
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000024--8373f3162a/7/sim.csv,0.0002585835,2900,2646,0.017529899453278958,0.42652968217398873,0.01728068588811999,0.41690972852253577,0.012740269194770136,0.328990209719616,0.013727432700547618,0.341799133366357,0.008296894887721952,0.2354542877939796
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000002b--fbc1b79ac4/20/sim.csv,-0.000309822,2904,2904,0.00816926613968713,0.16898277865956268,0.008952394214313063,0.16447590784869548,0.007691709512754244,0.1518265304032454,0.007628153332428446,0.1484234099605324,0.006431643573800127,0.14279866243115846
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000002b--fbc1b79ac4/33/sim.csv,0.000206548,2897,2897,0.011762000453999059,0.1351688183075251,0.011134866863249467,0.1306859109233705,0.009806983556631167,0.12258912051693441,0.011076428601933289,0.13610518731303348,0.008484678696935609,0.12305431073905237
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000002b--fbc1b79ac4/67/sim.csv,-0.000929465,2900,2900,0.01361407205056898,0.39593130135435706,0.015701436699132446,0.37639858878856075,0.012055793528793633,0.2950821141758507,0.011421837559230971,0.29088614239890404,0.0097965461175461,0.19795584466101213
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000002c--5993667cb2/106/sim.csv,-0.00084559,2900,2705,0.016083946332604356,0.4003760263666462,0.016445976769986027,0.39631705209109847,0.014984803532715116,0.38800577504328737,0.014154133055128765,0.39428308090803377,0.011744156853326368,0.38098998055647737
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000002f--2546faf4f6/34/sim.csv,-0.00051637,2900,2900,0.02852121695751706,1.1994186451248845,0.026280866340900086,1.1292488677012322,0.007701909388267153,0.572958247232487,0.007649342216227813,0.5705742086217015,0.013252445557492075,0.15505180145866698
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000002f--2546faf4f6/39/sim.csv,0.00051637,2899,2310,0.013521478543514895,0.36438178185814785,0.01303404281955198,0.3741073790720875,0.00997072900250555,0.3592863726960971,0.009621974918658054,0.35679120519831437,0.005909408459079629,0.34417271775143926
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000002f--2546faf4f6/7/sim.csv,-0.000619644,2899,2899,0.013222090396480498,0.2939256588389245,0.0131577675814765,0.28065011944084506,0.007882915105123827,0.1744812058178157,0.007787285535470084,0.17355581175945825,0.003955266469605856,0.10627089894480457
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/101/sim.csv,-0.000206548,2900,2900,0.009193710251133181,0.3284105819980363,0.009195818111746678,0.3198479470394603,0.005790048677647074,0.22323839070355417,0.005698583378223864,0.22373540372208778,0.006968046747377997,0.12739014048518715
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/15/sim.csv,-0.000729141,2899,2899,0.012592166937493723,0.5274156845317393,0.0136031751355344,0.5461680499371823,0.00846323634014359,0.4646907766132082,0.008492768701269738,0.46513137530469645,0.0058241091846757305,0.352955877526019
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/18/sim.csv,-0.000206548,2899,2899,0.013720602201255028,0.49500541706240575,0.014443618998596365,0.5058958716626297,0.008300417927708546,0.3619515395240726,0.008283410415376611,0.36133343806271434,0.00535912137718033,0.1904553116654558
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/49/sim.csv,0.000206548,2898,2898,0.011376373628712414,0.7604604027314223,0.012112926386137349,0.795673967611776,0.003994380166637245,0.46689491085384527,0.003962847691926802,0.46536102315902916,0.010899900409448375,0.17050830761550842
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/90/sim.csv,-0.00103274,2899,2899,0.012435690868127184,0.5235215074739972,0.014993699266309123,0.4983829907475105,0.01101806405756776,0.3817065951899807,0.010998191057131863,0.3810562889102152,0.010496580372901704,0.24086648158716384
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000042--2ac151d1d9/10/sim.csv,-0.000309822,2899,2899,0.007178858742394731,0.18688788634625125,0.008141765159093019,0.1992022295394314,0.0065466314898974635,0.16992466040729795,0.006465598140594132,0.16989630065986436,0.0050178454012347945,0.13524868022703382
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000042--2ac151d1d9/9/sim.csv,-0.000413096,2899,2899,0.015092359472438747,0.48750693455261035,0.01522727419468817,0.47950278997333007,0.00894025142651436,0.35648032698045434,0.008695585450432712,0.35605928295540473,0.006595804437277941,0.2086485235803555
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000045--aed49c0ec4/13/sim.csv,-0.000309822,2900,2900,0.016763064121017062,0.29172240713866604,0.016778952613694456,0.2935315563396018,0.01412422282350804,0.2908616056153166,0.012783528267714606,0.29831570752894176,0.0085378364347907,0.3024030778278323
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000005c--e074674609/112/sim.csv,0.000722917,2899,2899,0.010958959650142706,0.21386567464333786,0.007867225558681709,0.12098329920443777,0.005690215232176089,0.090772103097683,0.005649483940510286,0.0870274968926541,0.004772348107682044,0.1337028418382548
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000005c--e074674609/124/sim.csv,0.0007214935,2899,2899,0.01590654702028992,0.5653852305718035,0.011518159242832407,0.44334471985188734,0.006648568953164432,0.2732276835351856,0.006612158450381036,0.2705435651370188,0.004406069002141602,0.15042242599311517
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000005c--e074674609/128/sim.csv,0.0009370044999999999,2899,2899,0.022523658491618484,0.5993310317044952,0.01521647840568497,0.4337042367318074,0.008612023261651537,0.23521488648858344,0.008542706530780562,0.23311397076235577,0.004852613305205783,0.17395061961699057
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000005c--e074674609/147/sim.csv,0.0,2899,2899,0.010469229331443822,0.3495996068433514,0.010469228831343871,0.3495995306287187,0.007893734116018496,0.19807420417501256,0.007813608827511736,0.19526466709627419,0.00743937645095264,0.08657221487184469
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000062--fc0cd62065/16/sim.csv,0.000206548,2900,2900,0.022538749679575112,0.5760919149041318,0.022354911757256454,0.5705423579505864,0.01266841526353751,0.41132344742711013,0.01238107403073516,0.41092357654315514,0.005120340960862477,0.23724313259270188
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000062--fc0cd62065/3/sim.csv,-0.000722917,2900,2900,0.009556179195749675,0.39105559341366297,0.009520892609783149,0.37016311090644716,0.007049042912789004,0.33246546596482174,0.0068709623537191004,0.33009080005850516,0.006416177823548053,0.2761784015767789
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000006a--9ddc7690f2/53/sim.csv,0.000826191,2899,2899,0.018288695331504314,0.6086446353339765,0.018667759984885946,0.631742616399412,0.00880161778909697,0.41763263295752895,0.008642458519117487,0.41608747433074655,0.0063361623541212785,0.20847000882614034
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000006a--9ddc7690f2/61/sim.csv,-0.000619644,2899,2899,0.015319318098356138,0.3724061888602773,0.015455886300533567,0.377900221007711,0.009407354477798394,0.2856497636836827,0.009530893450525433,0.2854953058247052,0.005199891179568633,0.2297055581094326
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000006d--3539488de8/104/sim.csv,0.000929465,2899,1973,0.020460488792569842,0.31830153910324777,0.019044866947745317,0.30974152672504984,0.01212528839766771,0.20467794697334082,0.011924784237224583,0.197201892322073,0.004212079968836931,0.11105195785329598
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000006d--3539488de8/111/sim.csv,0.000413096,2900,2900,0.008673073385128674,0.30929855256332295,0.006384656230313499,0.2766236038760497,0.004011807376408523,0.19594690456074676,0.003945146357626703,0.19552020956991983,0.003459169154033704,0.11908474629917017
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000006d--3539488de8/121/sim.csv,0.000413096,2899,2841,0.014711636263980926,0.38762283348684,0.014738318436842864,0.39476280139719844,0.010586057847003411,0.34617935285211326,0.010313051948483223,0.34964229704744704,0.006920161898531126,0.29542790940708
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000071--e6954c4586/13/sim.csv,-0.00185893,2900,2900,0.013559889656174927,0.3020515717799692,0.016842209899615546,0.29174802955591095,0.013707014355802722,0.2563622556857377,0.013582337936442822,0.25528408357127613,0.010602987546922219,0.22431936122241744
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000071--e6954c4586/4/sim.csv,-0.000929465,2900,2396,0.015531547922810765,0.23029718352119333,0.015978277619085306,0.22484546430189362,0.014298259340762377,0.22010669590411513,0.014695345166659001,0.23743511237851855,0.01158805206281523,0.22953048611185334
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000071--e6954c4586/7/sim.csv,0.000139462,2899,2899,0.015051965432840113,0.2556485342316192,0.014938714442658036,0.25598243931918463,0.011797432091066835,0.22440443121346146,0.010795806201641299,0.23892458971076067,0.006367789820220861,0.2141091261433424
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000072--029f026665/17/sim.csv,-0.000722917,2899,2899,0.013504232794098766,0.23137920652330907,0.01498464294518971,0.23405991702900733,0.011491554857614246,0.20414957279332538,0.011233098959389613,0.19689677203136846,0.007081819355716064,0.1817831963223681
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000072--029f026665/7/sim.csv,-0.000103274,2900,2900,0.014541310911426337,0.3215778871556855,0.014411276108800152,0.3197249127888955,0.009032203626627829,0.2511762247264146,0.008826148610146602,0.2479071354094916,0.003013195028797794,0.16124094533421263
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/74e94569bd74054d/00000025--6dc27c3b23/3/sim.csv,-0.000619644,2897,2679,0.012233263875080586,0.1878086615265506,0.012979704878802407,0.18649830496317002,0.010878326170967519,0.17115233694709905,0.010352360598757939,0.1779231956030112,0.007125234735946184,0.1607344157910613
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/83f2cb32d4939244/0000052a--afe7d40e9d/1/sim.csv,0.0013480850000000002,2899,2657,0.025014751718223267,0.24437568112134245,0.02261193971183047,0.224698130207649,0.018527363318779584,0.2020974405144822,0.01856317915329159,0.21382767634311223,0.01283739504944018,0.2098824931675351
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/3/sim.csv,-0.00154911,2899,2846,0.010259102104754107,0.1922630795095669,0.01145316427067266,0.1895378231095329,0.010544945073404163,0.18913499824365407,0.010403842770949072,0.20186774063580565,0.008548834136279927,0.2013100045818059
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/35/sim.csv,-0.0007281,2900,2376,0.007413976765987908,0.2597232545800894,0.007564984989073717,0.26155901239841883,0.007313553232322387,0.2623638626543194,0.00674944304164345,0.265948969762185,0.0063382738007570945,0.2676087718481603
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/36/sim.csv,-0.00165238,2899,2767,0.010769111872542595,0.1883049708695248,0.012776858486947288,0.1864225807160037,0.011841127045420867,0.1826716759232901,0.011669811821253397,0.19710168418069102,0.00980410347390459,0.19076054725525676
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/37/sim.csv,-0.000725896,2899,2899,0.009899574750498628,0.23321146002927598,0.01039701947468599,0.22530238453287155,0.009765969601776937,0.2197097015862785,0.009511936791902226,0.23564470281849076,0.008043123504712108,0.2261611940128979
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/38/sim.csv,-0.00123929,2899,2306,0.0037184124753948445,0.15421052508387179,0.0060510653302502,0.1275269654355364,0.005999698576276499,0.12736187479081884,0.005989368708541942,0.12717865383087817,0.00591390238285579,0.12706438157828015
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/39/sim.csv,-0.00226827,2899,2079,0.014703992481525308,0.24876196768404898,0.016190059814900053,0.25131431879033367,0.015039077151006872,0.24959856383181767,0.012564609373297281,0.27396612492616695,0.010545694234158146,0.2723820957514009
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/40/sim.csv,-0.000619644,2899,1664,0.012656888235633146,0.1820417420183012,0.013913879301678391,0.1720346850259812,0.011816351831656238,0.16087751792135235,0.013276501793317812,0.17876206978077347,0.009377806206642804,0.1611990087913854
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/41/sim.csv,-0.00113601,2899,1618,0.004872052050377854,0.23845967537045754,0.0073561522329834515,0.2154553241036756,0.007185338178832771,0.2157780821727747,0.0071278648167293545,0.21509970116732327,0.006896756608301632,0.21609122628396082
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/42/sim.csv,-0.00175566,2899,2706,0.018131488983419906,0.3213900432204179,0.015980492985615862,0.3496339859009254,0.01255561708573232,0.314014546693276,0.012131618544509596,0.3172722767663197,0.007883236141646727,0.30290869241452495
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/43/sim.csv,0.00268512,2899,2899,0.009387718403228947,0.4725636251038801,0.018512683102478705,0.4549898541027791,0.01456373792099951,0.31051711356618017,0.014421283457578829,0.30536959634161814,0.01209558780483825,0.17068615419437838
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/44/sim.csv,-0.000929465,2899,2899,0.0062166260976622536,0.21800742314084465,0.007236134084125543,0.15040995847476815,0.006512634943962687,0.10777003785114676,0.006080296896575074,0.09522216351636695,0.006424211461212954,0.07512861939020417
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/45/sim.csv,-0.000413096,2899,2899,0.009581487910304692,0.39845102557363504,0.009494052983840044,0.3736096384467934,0.005251456224854548,0.2237649032676295,0.004935789952551226,0.2145137973641124,0.006088622543968856,0.1110175601561815
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/46/sim.csv,-0.00051637,2900,2900,0.012746808488814109,0.534075994159206,0.011744780244542815,0.48455492277922213,0.0055976879376594575,0.26597364078508245,0.005309408565860421,0.26408303192126825,0.007713106630623792,0.0750245030229238
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/47/sim.csv,-0.000413096,2899,2899,0.005092421185593001,0.1765491972043367,0.0061505427909696354,0.18463325603254735,0.0051104093953631665,0.14978584491815278,0.004736134159972387,0.14296293913600358,0.00423427731956777,0.11220999536882571
FORD_F_150_LIGHTNING_MK1,FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/48/sim.csv,-0.000619644,2899,2899,0.006177011811494597,0.2355519447651345,0.007729247790868546,0.21677105100491967,0.00634355997683903,0.15770719433280989,0.006090011330765202,0.151552439089281,0.0058307442722598645,0.09719721670833575
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--33439c2a9c/1/sim.csv,0.000718665,2898,2898,0.012269278491203727,0.051929048104600216,0.01434966052521718,0.04336326966786214,0.01435501730487281,0.04328265547585864,0.014355820859599596,0.043073306573241,0.014353211574624231,0.04310390149269662
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--33439c2a9c/10/sim.csv,0.000102666,2899,2899,0.013108889330776884,0.22160495995138282,0.014254455376148494,0.18572531099622358,0.014149276202067154,0.1754446020088149,0.014141751662335276,0.17426892517124798,0.014163345859800435,0.17636093252616764
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--33439c2a9c/11/sim.csv,0.000102666,2899,2899,0.0133077383203019,0.15560939576027763,0.014407569365723674,0.12806923753618438,0.014423112333401066,0.11394975971994747,0.014410510769167776,0.11199461446204476,0.014390129611540315,0.11579576709902022
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--33439c2a9c/12/sim.csv,0.000102666,2900,2900,0.012976958356282214,0.1309412328780713,0.014075360229578804,0.11160965247934,0.014231216464166738,0.0838939557342809,0.01420801402445185,0.07952559685361245,0.014128436610796437,0.08805874716780168
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--33439c2a9c/13/sim.csv,0.000107576,2900,2900,0.018405679687723366,0.8295422257387729,0.019236356002088773,0.8308784751405968,0.014251025578542395,0.27431003416303046,0.014141551224887333,0.26578806592618265,0.013936213872377074,0.46623849629143443
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--40c362baa3/1/sim.csv,-0.000410666,2896,2690,0.0242390656977923,0.26776933865350017,0.02375671614799812,0.2643591613563245,0.02505614569821034,0.26655382045751386,0.02392226882616097,0.27205989123955937,0.023276382218844375,0.2711350630596428
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--40c362baa3/10/sim.csv,-0.001232,2900,2900,0.01819705309416423,0.33568729037829237,0.009030458985800932,0.22558178554222244,0.005953997497096902,0.14487801806455924,0.00577360254866847,0.14089954203678476,0.006684571629238702,0.16564511370444593
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000003--55220ffbee/12/sim.csv,0.000410666,2898,2332,0.00246540889236733,0.07764124162668046,0.0018481169294036846,0.05755359469204376,0.0017472660235285668,0.056384154078416716,0.0015906572535268066,0.05569933339819451,0.0015625033043265774,0.05570074500959962
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/60/sim.csv,0.000559,2899,1074,0.021258882571906577,0.6185714470637138,0.021274781342225307,0.6809961070020799,0.015674021561008653,0.4074347449280876,0.0130056928289158,0.36790609795185003,0.01307674872639543,0.44043728391041637
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/62/sim.csv,0.0,2899,1961,0.0020875196313600666,0.12974512360181353,0.002087518616445107,0.12974513111579705,0.002061512583134852,0.12985623161035703,0.0020274033275763485,0.12993992681114,0.0020394171222683495,0.12988630254920935
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/65/sim.csv,0.00031564,2899,2899,0.016149008766207267,0.7835419727462799,0.016005764638733714,0.7861589078165562,0.005156344208230033,0.2603922165219115,0.004654375182839144,0.2370052981159836,0.006803314020492858,0.4150051465860142
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/67/sim.csv,0.0,2899,2899,0.004478397444421306,0.3480233606827615,0.004478392474706455,0.34802324472619917,0.0049509641486123555,0.20169324620797513,0.004882587335387098,0.19927013724526804,0.0035240514927180723,0.2539784344899337
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/68/sim.csv,0.000102666,2899,2899,0.006240197250360434,0.1616607341409539,0.007017929033766949,0.1410480003125641,0.0056795750427388195,0.14790857620692816,0.005599388872538049,0.145580576473492,0.006043098730605375,0.13777337620093602
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/69/sim.csv,0.000102666,2900,2900,0.009291546155550365,0.5263775448985198,0.008663587111056968,0.5035389061232816,0.004343276260957065,0.22596741432533454,0.004262381406569664,0.2232062977610295,0.004220690422170078,0.32228817892696665
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/71/sim.csv,-0.000513332,2899,2899,0.008236871170988848,0.36136678524296084,0.004419466632461227,0.286909866919386,0.0028677473040782634,0.1617380906733729,0.002750946847017645,0.1587672768247143,0.0021866265510080743,0.19649690485276122
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/76/sim.csv,0.000205333,2899,2899,0.0054442585932761595,0.27362581334101116,0.005285373035377398,0.2700393352988141,0.005569177236148185,0.16378993329946265,0.005430619807751846,0.15966850284405024,0.004268438279220166,0.20270241168302464
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/78/sim.csv,-0.000615999,2899,2899,0.0066596912184708895,0.151850318527444,0.009680242916190372,0.2197240688127156,0.007001259687577621,0.1455149198513112,0.006932783354815181,0.14304892545943754,0.007870941350551046,0.1670172885464043
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/79/sim.csv,0.000513332,2899,2899,0.007213437605537325,0.1385787778365389,0.006681018976078367,0.14258739715381644,0.009466485231050316,0.1302245360107662,0.00889063039634002,0.12597578736053222,0.007199213316210638,0.12554916683245765
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/80/sim.csv,0.00112933,2900,2001,0.03752777835520376,0.3482751520620427,0.03814255073181684,0.3112389036682039,0.04032824375490454,0.30473509037818847,0.03851757167603787,0.3113084047493392,0.03743695953754195,0.31318282130982394
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/12/sim.csv,0.00246399,2898,2870,0.036348519990261445,0.36904514957064494,0.035478890742649066,0.2420437793688853,0.03685365470062021,0.24168277315469686,0.03477055291462741,0.2471093915602759,0.03409011923069174,0.2461162138802495
FORD_MUSTANG_MACH_E_MK1,FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/13/sim.csv,0.00297733,2898,1444,0.009757807874626961,0.20055651717675677,0.005148174508899926,0.09436852840051578,0.004696374575637325,0.09726285191367373,0.004602841792816674,0.09523699798008235,0.004742117307746633,0.09285195709300309
