t_s,delta_wheel_deg,delta_road_rad,v_mps,a_long_mps2,accel_pedal_pct,brake_pedal_state,di_torque_actual_nm,wheel_FL_kph,wheel_FR_kph,wheel_RL_kph,wheel_RR_kph,x_m,y_m,psi_rad,v_state_mps,delta_state_rad,psi_dot_rads,a_y_mps2
6.62,61.0868,0.0888471,4.64537,-2.43038,0,2,-1324,15.8782,15.2018,15.5653,15.0018,71.028,-3.66465,0.0491337,4.64537,0.0888471,0.143936,0.668638
6.64,61.8808,0.090002,4.60103,-2.44161,0,2,-1324,15.7277,15.0419,15.4057,14.76,71.1203,-3.65998,0.0520136,4.60103,0.090002,0.144426,0.664508
6.66,62.7986,0.0913368,4.55562,-2.45675,0,2,-1324,15.4802,14.8801,15.3201,14.6402,71.2117,-3.65509,0.0549067,4.55562,0.0913368,0.145133,0.66117
6.68,63.7712,0.0927514,4.49014,-2.45843,0,2,-1324,15.4069,14.6115,15.1646,14.4869,71.3021,-3.64999,0.0578155,4.49014,0.0927514,0.145275,0.652305
6.7,64.8042,0.0942539,4.44428,-2.45093,0,2,-1324,15.2,14.5594,14.9192,14.3989,71.3913,-3.6447,0.0607279,4.44428,0.0942539,0.146134,0.649461
6.72,65.9722,0.0959527,4.40098,-2.45939,0,2,-1324,15.0856,14.2893,14.7237,14.1256,71.4795,-3.6392,0.0636593,4.40098,0.0959527,0.147334,0.648416
6.74,67.1842,0.0977155,4.35612,-2.49749,0,2,-1324,14.8021,14.1189,14.4842,13.9611,71.5669,-3.6335,0.0666161,4.35612,0.0977155,0.148529,0.64701
6.76,68.3561,0.0994199,4.31282,-2.54904,0,2,-1324,14.6488,14.0088,14.3288,13.7659,71.6533,-3.62761,0.0695959,4.31282,0.0994199,0.149634,0.645345
6.78,69.3861,0.100918,4.23054,-2.59297,0,2,-1324,14.4433,13.6833,14.2811,13.5233,71.7388,-3.62152,0.072595,4.23054,0.100918,0.149006,0.630376
6.8,70.3689,0.102347,4.20098,-2.63228,0,2,-1324,14.395,13.6425,14.085,13.3275,71.8227,-3.6153,0.0755784,4.20098,0.102347,0.150075,0.630464
6.82,71.2941,0.103693,4.15588,-2.67339,0,2,-1322.03,14.2818,13.3224,13.9206,13.2,71.9059,-3.60887,0.0785815,4.15588,0.103693,0.15043,0.625171
6.84,72.0772,0.104832,4.09072,-2.69769,0,2,-1324,13.8114,13.2,13.7691,13.0446,71.9882,-3.60226,0.0815887,4.09072,0.104832,0.14971,0.61242
6.86,72.9002,0.106029,4.02347,-2.68872,0,2,-1324,13.7599,12.9999,13.52,12.72,72.0692,-3.59552,0.0845798,4.02347,0.106029,0.148943,0.599267
6.88,73.5852,0.107025,3.97891,-2.66641,0,2,-1324,13.482,12.802,13.44,12.682,72.1489,-3.58864,0.0875541,3.97891,0.107025,0.148688,0.591614
6.9,74.3051,0.108072,3.93303,-2.6631,0,2,-1324,13.4385,12.6785,13.278,12.5195,72.2276,-3.58162,0.0905221,3.93303,0.108072,0.148423,0.583751
6.92,75.0811,0.109201,3.88988,-2.67662,0,2,-1324,13.2819,12.4838,12.9675,12.3657,72.3054,-3.57444,0.0934854,3.88988,0.109201,0.148339,0.577023
6.94,75.8783,0.110361,3.82396,-2.66825,0,2,-1324,13.1622,12.4043,12.84,12.1622,72.3823,-3.56711,0.0964473,3.82396,0.110361,0.147386,0.5636
6.96,76.6988,0.111554,3.75677,-2.61004,0,2,-1324,12.8401,12.2004,12.64,12.0401,72.4579,-3.55969,0.0993902,3.75677,0.111554,0.146376,0.5499
6.98,77.38,0.112545,3.71228,-2.52071,0,2,-1324,12.802,12.08,12.522,11.768,72.5321,-3.55218,0.102312,3.71228,0.112545,0.145938,0.541762
7,78.1054,0.1136,3.66635,-2.44706,0,2,-1324,12.5595,11.9184,12.3184,11.7184,72.6055,-3.54454,0.105224,3.66635,0.1136,0.145495,0.533434
7.02,78.7873,0.114592,3.62311,-2.42182,0,2,-1324,12.4051,11.7234,12.2383,11.4851,72.6779,-3.53678,0.108127,3.62311,0.114592,0.145045,0.525514
7.04,79.4927,0.115618,3.57831,-2.44101,0,2,-1324,12.2429,11.561,12.0039,11.281,72.7494,-3.52891,0.111022,3.57831,0.115618,0.144546,0.517229
7.06,80.2686,0.116746,3.53516,-2.46997,0,2,-1324,12.0863,11.3325,11.8063,11.1694,72.8201,-3.52093,0.113906,3.53516,0.116746,0.144209,0.509801
7.08,80.9886,0.117793,3.45279,-2.47888,0,2,-1324,11.8834,11.1211,11.6034,10.9634,72.8898,-3.51285,0.116784,3.45279,0.117793,0.142124,0.490726
7.1,81.6758,0.118793,3.42318,-2.47681,0,2,-1324,11.7224,11.0073,11.4497,10.8024,72.9579,-3.50477,0.119618,3.42318,0.118793,0.142112,0.486474
7.12,82.1936,0.119546,3.37825,-2.49115,0,2,-1324,11.4826,10.7617,11.2809,10.6017,73.0254,-3.49656,0.12245,3.37825,0.119546,0.141145,0.476822
7.14,82.6955,0.120276,3.33382,-2.52084,0,2,-1324,11.2827,10.6818,11.1209,10.4809,73.0919,-3.48828,0.125261,3.33382,0.120276,0.140147,0.467224
7.16,82.9929,0.120708,3.26916,-2.5397,0,2,-1324,11.24,10.4514,10.9257,10.2857,73.1576,-3.47992,0.12805,3.26916,0.120708,0.137928,0.450909
7.18,83.1976,0.121006,3.20835,-2.54052,0,2,-1324,10.9638,10.281,10.761,10.121,73.2219,-3.47155,0.130791,3.20835,0.121006,0.135699,0.435371
7.2,83.2932,0.121145,3.17886,-2.54207,0,2,-1324,10.8027,10.1682,10.6054,10.0027,73.285,-3.46316,0.133486,3.17886,0.121145,0.134608,0.427899
7.22,83.3,0.121155,3.13419,-2.54511,0,2,-1324,10.6446,9.96308,10.4415,9.72924,73.3475,-3.45468,0.136157,3.13419,0.121155,0.132727,0.415992
7.24,83.3,0.121155,3.06752,-2.51818,0,2,-1324,10.4811,9.84105,10.2811,9.68105,73.4091,-3.44616,0.13879,3.06752,0.121155,0.129904,0.398485
7.26,83.3,0.121155,3.00065,-2.45018,0,2,-1324,10.3288,9.68879,10.1259,9.52293,73.4693,-3.43767,0.141367,3.00065,0.121155,0.127072,0.381301
7.28,83.3,0.121155,2.96351,-2.38673,0,2,-1324,10.1241,9.52204,9.96407,9.40407,73.5282,-3.42921,0.143888,2.96351,0.121155,0.125499,0.371918
7.3,83.3,0.121155,2.93305,-2.38557,0,2,-1324,9.99857,9.35952,9.79857,9.23904,73.5864,-3.4207,0.146378,2.93305,0.121155,0.12421,0.364314
7.32,83.3,0.121155,2.88997,-2.44682,0,2,-1324,9.84204,9.20612,9.64204,9.08408,73.644,-3.41214,0.148842,2.88997,0.121155,0.122385,0.353688
7.34,83.2994,0.121154,2.84401,-2.50401,0,2,-1324,9.63948,9.07948,9.39948,8.91923,73.7006,-3.40358,0.151269,2.84401,0.121154,0.120438,0.342528
7.36,83.2949,0.121147,2.75676,-2.48953,0,2,-1324,9.48409,8.88614,9.24409,8.76205,73.7564,-3.39502,0.153656,2.75676,0.121147,0.116737,0.321815
7.38,83.3,0.121155,2.71227,-2.40693,0,2,-1324,9.35993,8.79997,9.19993,8.44005,73.8103,-3.38659,0.15597,2.71227,0.121155,0.11486,0.311531
7.4,83.4,0.1213,2.67481,-2.32497,0,2,-1324,9.16165,8.60494,8.92494,8.44494,73.8635,-3.37818,0.158247,2.67481,0.1213,0.113411,0.303352
7.42,83.6005,0.121592,2.64433,-2.30081,0,2,-1324,9.03941,8.43921,8.76,8.1598,73.9158,-3.36976,0.160498,2.64433,0.121592,0.112391,0.297199
7.44,83.8005,0.121883,2.5999,-2.32828,0,2,-1324,8.79991,8.24,8.59991,8.07982,73.9676,-3.36133,0.162729,2.5999,0.121883,0.110769,0.287989
7.46,84.0959,0.122313,2.53444,-2.36371,0,2,-1322.08,8.64493,8.12493,8.44493,7.92328,74.0184,-3.35292,0.164928,2.53444,0.122313,0.108365,0.274643
7.48,84.4015,0.122757,2.48978,-2.38082,0,2,-1315.94,8.43825,7.91883,8.27942,7.79825,74.0679,-3.34462,0.167079,2.48978,0.122757,0.106846,0.266024
7.5,84.6956,0.123185,2.44592,-2.3838,0,2,-1302.22,8.28088,7.76176,8.12264,7.64088,74.1165,-3.33637,0.169199,2.44592,0.123185,0.105333,0.257637
7.52,85.0853,0.123752,2.40175,-2.3778,0,2,-1284.59,8.08293,7.60293,8.00586,7.48879,74.1643,-3.32816,0.171289,2.40175,0.123752,0.103912,0.24957
7.54,85.4901,0.12434,2.35663,-2.35105,0,2,-1264.4,7.96198,7.44198,7.84594,7.32594,74.2111,-3.32001,0.173352,2.35663,0.12434,0.10245,0.241437
7.56,85.8003,0.124792,2.29015,-2.29489,0,2,-1251.97,7.83987,7.31994,7.67987,7.19994,74.2571,-3.31191,0.175385,2.29015,0.124792,0.0999248,0.228842
7.58,86.1869,0.125354,2.25285,-2.22892,0,2,-1220.79,7.68526,7.20526,7.52526,7.12263,74.3017,-3.30396,0.177367,2.25285,0.125354,0.0987447,0.222457
7.6,86.4994,0.125808,2.22231,-2.18324,0,2,-1184.16,7.52049,7.04074,7.44025,6.96025,74.3456,-3.29604,0.179326,2.22231,0.125808,0.0977634,0.217261
7.62,86.7945,0.126238,2.17893,-2.1561,0,2,-1159.32,7.36439,6.88439,7.2822,6.80439,74.3889,-3.28815,0.181266,2.17893,0.126238,0.0961853,0.209581
7.64,86.9958,0.12653,2.13426,-2.1124,0,2,-1150.51,7.20339,6.8017,7.12339,6.6817,74.4314,-3.28033,0.183173,2.13426,0.12653,0.0944342,0.201547
7.66,87.1016,0.126684,2.06754,-2.03347,0,2,-1139.61,7.11871,6.63871,6.95871,6.55935,74.4729,-3.2726,0.185045,2.06754,0.126684,0.0915949,0.189377
7.68,87.2,0.126827,2.03753,-1.95172,0,2,-1083.17,6.96276,6.52138,6.84138,6.40414,74.5132,-3.26503,0.18686,2.03753,0.126827,0.0903683,0.184128
7.7,87.3,0.126973,2.02277,-1.91382,0,2,-1082.69,6.84277,6.36277,6.68277,6.2483,74.5528,-3.25749,0.188651,2.02277,0.126973,0.0898175,0.18168
7.72,87.4,0.127118,1.97837,-1.91949,0,2,-1060.27,6.68108,6.24215,6.56215,6.16215,74.5922,-3.24994,0.190431,1.97837,0.127118,0.0879481,0.173994
7.74,87.5,0.127264,1.9335,-1.92364,0,2,-1020.17,6.56061,6.08092,6.40092,6.04031,74.6306,-3.24249,0.192174,1.9335,0.127264,0.0860525,0.166382
7.76,87.6945,0.127546,1.89021,-1.88925,0,2,-1014.66,6.40441,6.00221,6.32221,5.92441,74.6682,-3.23515,0.19388,1.89021,0.127546,0.0843151,0.159373
7.78,87.8996,0.127845,1.84569,-1.8214,0,2,-978.084,6.24034,5.92,6.16034,5.80034,74.7049,-3.22791,0.195551,1.84569,0.127845,0.0825238,0.152313
7.8,88.195,0.128274,1.81522,-1.75714,0,2,-968.995,6.16199,5.76199,6.04199,5.72199,74.7408,-3.22077,0.197188,1.81522,0.128274,0.081437,0.147826
7.82,88.4004,0.128573,1.79991,-1.724,0,2,-930.008,5.99969,5.63985,5.91985,5.59985,74.776,-3.2137,0.198803,1.79991,0.128573,0.0809406,0.145686
7.84,88.5002,0.128718,1.7555,-1.70935,0,2,-937.891,5.87972,5.55981,5.76,5.47991,74.811,-3.20663,0.200408,1.7555,0.128718,0.0790337,0.138744
7.86,88.6,0.128863,1.71231,-1.6826,0,2,-888.179,5.72179,5.44179,5.64536,5.40179,74.845,-3.19969,0.201974,1.71231,0.128863,0.0771769,0.132151
7.88,88.6,0.128863,1.67829,-1.63751,0,2,-877.683,5.6396,5.2796,5.55921,5.31921,74.8782,-3.19286,0.203503,1.67829,0.128863,0.0756434,0.126951
7.9,88.6,0.128863,1.65294,-1.59394,0,2,-847.938,5.56123,5.1237,5.44123,5.16247,74.9108,-3.18612,0.205001,1.65294,0.128863,0.0745009,0.123145
7.92,88.508,0.12873,1.6235,-1.56542,0,2,-818.415,5.44322,5.08322,5.32644,5.08,74.9428,-3.17943,0.206476,1.6235,0.12873,0.0730975,0.118674
7.94,88.4982,0.128715,1.59921,-1.54125,0,2,-795.858,5.31929,4.99929,5.27929,4.95929,74.9743,-3.17281,0.207923,1.59921,0.128715,0.0719958,0.115137
7.96,88.4,0.128573,1.54491,-1.50657,0,2,-809.117,5.2416,4.9216,5.12481,4.84321,75.0053,-3.16625,0.209349,1.54491,0.128573,0.0694729,0.107329
7.98,88.1992,0.128281,1.52609,-1.46978,0,2,-760.061,5.11969,4.79969,5,4.79969,75.0352,-3.15987,0.210724,1.52609,0.128281,0.0684693,0.104491
8,88.003,0.127995,1.51132,-1.44898,0,2,-744.714,5.00238,4.76,4.96119,4.68238,75.0648,-3.15353,0.212078,1.51132,0.127995,0.067654,0.102247
8.02,87.7152,0.127577,1.46845,-1.44148,0,2,-732.762,4.92305,4.64305,4.8461,4.60305,75.094,-3.14721,0.213417,1.46845,0.127577,0.0655174,0.0962087
8.04,87.4976,0.12726,1.44418,-1.43008,0,2,-727.52,4.79952,4.51952,4.76,4.51904,75.1225,-3.14103,0.214712,1.44418,0.12726,0.064273,0.0928216
8.06,87.1054,0.12669,1.41151,-1.40648,0,2,-705.516,4.76,4.44108,4.68215,4.36215,75.1504,-3.13492,0.215983,1.41151,0.12669,0.0625343,0.0882676
8.08,86.7138,0.12612,1.3853,-1.37557,0,2,-678.964,4.64275,4.36551,4.60275,4.28275,75.1777,-3.12891,0.217218,1.3853,0.12612,0.0610943,0.0846337
8.1,86.2024,0.125376,1.35573,-1.34905,0,2,-665.927,4.6,4.28049,4.52098,4.20098,75.2045,-3.12298,0.218425,1.35573,0.125376,0.059434,0.0805764
8.12,85.8122,0.124809,1.33404,-1.33707,0,2,-638.44,4.48244,4.16244,4.44244,4.12244,75.2307,-3.11715,0.219598,1.33404,0.124809,0.0582158,0.0776625
8.14,85.3171,0.124089,1.31179,-1.33687,0,2,-625.072,4.36455,4.12,4.36,4.04,75.2565,-3.11138,0.220748,1.31179,0.124089,0.056911,0.0746553
8.16,85.0036,0.123633,1.27798,-1.33169,0,2,-626.289,4.32,4.04,4.28072,3.96072,75.2818,-3.10568,0.221872,1.27798,0.123633,0.0552383,0.0705933
8.18,84.6124,0.123064,1.25186,-1.3061,0,2,-613.751,4.20497,3.96249,4.20497,3.88497,75.3065,-3.1001,0.222963,1.25186,0.123064,0.0538578,0.0674224
8.2,84.4007,0.122756,1.22232,-1.26003,0,2,-600.136,4.16,3.84027,4.12027,3.80027,75.3306,-3.09461,0.224027,1.22232,0.122756,0.0524539,0.0641154
8.22,84.2066,0.122474,1.20069,-1.2069,0,2,-577.711,4.04526,3.8,4.04526,3.72,75.3542,-3.08923,0.225064,1.20069,0.122474,0.0514062,0.0617232
8.24,84.0062,0.122182,1.17851,-1.16169,0,2,-557.969,4,3.68246,3.96246,3.68,75.3774,-3.08391,0.226081,1.17851,0.122182,0.0503353,0.0593207
8.26,83.9,0.122028,1.15556,-1.13203,0,2,-564,3.88,3.64,3.88,3.56,75.4001,-3.07867,0.227076,1.15556,0.122028,0.0492918,0.0569594
8.28,83.9,0.122028,1.13405,-1.11754,0,2,-531.547,3.80546,3.52273,3.8,3.52,75.4224,-3.0735,0.228052,1.13405,0.122028,0.0483746,0.0548593
8.3,83.9,0.122028,1.11117,-1.11336,0,2,-536.088,3.68066,3.48022,3.68022,3.48022,75.4443,-3.06841,0.22901,1.11117,0.122028,0.0473985,0.0526679
8.32,83.8,0.121882,1.08961,-1.11271,0,2,-508.582,3.64272,3.78913,3.64,3.47456,75.4657,-3.06341,0.229948,1.08961,0.121882,0.0464228,0.0505827
8.34,83.8,0.121882,1.06675,-1.10798,0,2,-494.148,3.5203,3.6803,3.63941,3.56,75.4867,-3.05848,0.230867,1.06675,0.121882,0.0454488,0.0484825
8.36,83.8,0.121882,1.04513,-1.09166,0,2,-460.701,3.4826,3.26597,3.9974,3.56,75.5073,-3.05364,0.231767,1.04513,0.121882,0.0445277,0.0465373
8.38,83.8,0.121882,1.02234,-1.0578,0,2,-464.083,3.4,3.04042,3.88,3.36125,75.5274,-3.04888,0.232648,1.02234,0.121882,0.0435566,0.0445296
8.4,83.7058,0.121745,1.00061,-1.0055,0,2,-478.93,3.36,3.07535,3.17861,3.16465,75.5471,-3.04421,0.23351,1.00061,0.121745,0.0425827,0.0426087
8.42,83.7,0.121737,0.977916,-0.94506,0,2,-450,3.32,3.16,3.16,3.04149,75.5664,-3.03962,0.234353,0.977916,0.121737,0.0416139,0.0406949
8.44,83.6,0.121591,0.955784,-0.900489,0,2,-438.634,3.20085,3.16,3.31746,2.88,75.5852,-3.03511,0.235177,0.955784,0.121591,0.040623,0.0388268
8.46,83.5,0.121446,0.955556,-0.893872,0,2,-472.695,3.08522,2.81565,3.20783,2.88,75.6036,-3.03069,0.235981,0.955556,0.121446,0.0405642,0.0387614
8.48,83.3012,0.121157,0.93347,-0.920412,0,2,-457.951,3.08,2.76049,3.08099,3.03951,75.622,-3.02626,0.236784,0.93347,0.121157,0.0395314,0.0369014
8.5,83.106,0.120873,0.911806,-0.949091,0,2,-472.238,3.46569,2.72,2.80477,2.81192,75.64,-3.02192,0.237566,0.911806,0.120873,0.0385225,0.0351251
8.52,83.0018,0.120721,0.889091,-0.950811,0,2,-448.145,3.32291,2.87855,2.8,2.72145,75.6575,-3.01766,0.238328,0.889091,0.120721,0.0375154,0.0333546
8.54,82.9,0.120573,0.866708,-0.921069,0,2,-436.023,3.04046,2.8,2.99969,2.44015,75.6746,-3.0135,0.239069,0.866708,0.120573,0.0365256,0.0316571
8.56,82.7055,0.12029,0.845029,-0.880695,0,2,-427.778,2.48887,2.72443,2.92443,2.48,75.6913,-3.00944,0.239792,0.845029,0.12029,0.0355276,0.0300219
8.58,82.5998,0.120137,0.844424,-0.854527,0,2,-406.01,2.56,2.4,2.79965,2.64014,75.7075,-3.00546,0.240494,0.844424,0.120137,0.0354564,0.0299402
8.6,82.5,0.119991,0.822686,-0.845536,0,2,-423.47,2.71294,2.4,2.44706,2.72,75.7237,-3.00147,0.241196,0.822686,0.119991,0.0345015,0.0283839
8.62,82.5,0.119991,0.800001,-0.839444,0,2,-396.002,2.8,2.43999,2.44,2.44002,75.7396,-2.99758,0.241878,0.800001,0.119991,0.0335501,0.0268402
8.64,82.4,0.119846,0.777833,-0.832379,0,2,-364.082,2.7202,2.48,2.4798,2.4002,75.7549,-2.99378,0.242542,0.777833,0.119846,0.0325805,0.0253422
8.66,82.4,0.119846,0.777778,-0.832407,0,2,-362.689,2.56919,2.4046,2.6377,2.1223,75.7699,-2.99008,0.243186,0.777778,0.119846,0.0325782,0.0253386
8.68,82.4,0.119846,0.755615,-0.835205,0,2,-354.011,2.28022,2.4,2.48087,2.15978,75.7848,-2.98637,0.243831,0.755615,0.119846,0.0316499,0.0239152
8.7,82.4,0.119846,0.733807,-0.823717,0,2,-344.271,2.24181,2.00724,2.4,2.16,75.7993,-2.98275,0.244457,0.733807,0.119846,0.0307365,0.0225546
8.72,82.3,0.119701,0.711116,-0.79355,0,2,-328.004,2.23996,2,2.12007,2.31996,75.8134,-2.97924,0.245065,0.711116,0.119701,0.0297495,0.0211554
8.74,82.3,0.1197,0.710809,-0.756255,0,2,-310.104,2.4,2.00207,2.12104,2.27482,75.827,-2.97582,0.245653,0.710809,0.1197,0.0297367,0.0211371
8.76,82.3,0.1197,0.689152,-0.719395,0,2,-302.299,2.28299,2.15801,2.16,2.00199,75.8407,-2.9724,0.246241,0.689152,0.1197,0.0288306,0.0198687
8.78,82.3,0.1197,0.667496,-0.684988,0,2,-273.566,2.24,2.24,2.23431,2,75.8539,-2.96907,0.246812,0.667496,0.1197,0.0279246,0.0186396
8.8,82.3,0.1197,0.666667,-0.661074,0,2,-276.181,2.00434,2.08145,2.28,1.76145,75.8667,-2.96584,0.247365,0.666667,0.1197,0.02789,0.0185933
8.82,82.3,0.1197,0.645127,-0.655714,0,2,-279.071,1.84,2,2.09161,1.76,75.8795,-2.9626,0.247917,0.645127,0.1197,0.0269888,0.0174112
8.84,82.2,0.119555,0.644444,-0.663091,0,2,-260.113,1.84,1.801,1.96,1.76,75.8919,-2.95946,0.248451,0.644444,0.119555,0.0269272,0.0173531
8.86,82.2,0.119555,0.622815,-0.66506,0,2,-257.661,1.84,1.8,1.84678,1.76,75.9042,-2.95632,0.248984,0.622815,0.119555,0.0260235,0.0162078
8.88,82.2,0.119555,0.6,-0.649831,0,2,-235.972,2.08,1.67991,1.68019,1.76,75.9162,-2.95328,0.249499,0.6,0.119555,0.0250702,0.0150421
8.9,82.2,0.119555,0.6,-0.625311,0,2,-222.08,2.08,1.64,1.8368,1.76,75.9277,-2.95035,0.249995,0.6,0.119555,0.0250702,0.0150421
8.92,82.2,0.119555,0.577778,-0.609104,0,2,-225.847,1.8,1.63977,1.84047,1.68,75.9392,-2.94741,0.250491,0.577778,0.119555,0.0241417,0.0139485
8.94,82.2,0.119555,0.577778,-0.612475,0,2,-196.255,1.8,1.48765,1.95745,1.68,75.9503,-2.94457,0.250969,0.577778,0.119555,0.0241417,0.0139485
8.96,82.2,0.119555,0.555831,-0.635449,0,2,-182.149,1.64396,1.48,1.96,1.64099,75.9613,-2.94173,0.251446,0.555831,0.119555,0.0232246,0.012909
8.98,82.2,0.119555,0.555314,-0.666095,0,2,-183.877,1.52,1.52,1.75836,1.6,75.972,-2.93899,0.251906,0.555314,0.119555,0.023203,0.012885
9,82.2,0.119555,0.533612,-0.683615,0,2,-152.694,1.52,1.52,1.68,1.6,75.9826,-2.93626,0.252364,0.533612,0.119555,0.0222963,0.0118976
9.02,82.1077,0.119421,0.512006,-0.672379,0,2,-142.921,1.52,1.52,1.68,1.52,75.9928,-2.93362,0.252804,0.512006,0.119421,0.0213692,0.0109411
9.04,82.1,0.11941,0.511111,-0.632149,0,2,-153.512,1.52,1.48,1.48732,1.52,76.0026,-2.93109,0.253226,0.511111,0.11941,0.0213298,0.0109019
9.06,82.1,0.11941,0.489031,-0.571083,0,2,-136.026,1.52,1.48,1.48,1.48051,76.0124,-2.92856,0.253647,0.489031,0.11941,0.0204084,0.00998035
9.08,82.1,0.11941,0.481948,-0.500721,0,2,-128.61,1.52,1.44244,1.44244,1.44,76.0217,-2.92613,0.254051,0.481948,0.11941,0.0201128,0.00969334
9.1,82.1,0.11941,0.466667,-0.441307,0,2,-127.991,1.51991,1.36,1.36,1.43982,76.031,-2.92374,0.254449,0.466667,0.11941,0.0194751,0.00908837
9.12,82.1,0.11941,0.466667,-0.416114,0,2,-118.327,1.44218,1.36,1.36,1.32218,76.0399,-2.92141,0.254834,0.466667,0.11941,0.0194751,0.00908837
9.14,82,0.119264,0.466667,-0.431642,0,2,-114.102,1.44,1.32204,1.36,1.32,76.0489,-2.91907,0.25522,0.466667,0.119264,0.0194511,0.0090772
9.16,82,0.119264,0.444444,-0.471041,0,2,-103.986,1.43982,1.32,1.32009,1.31991,76.0578,-2.91674,0.255606,0.444444,0.119264,0.0185249,0.00823328
9.18,82,0.119264,0.444444,-0.5108,0,2,-92.2564,1.36,1.32,1.47487,1.20342,76.0663,-2.91451,0.255972,0.444444,0.119264,0.0185249,0.00823328
9.2,82,0.119264,0.422222,-0.536161,0,2,-87.93,1.36,1.2,1.48,1.2,76.0748,-2.91229,0.256338,0.422222,0.119264,0.0175986,0.00743054
9.22,82,0.119264,0.422222,-0.541354,0,2,-78.0918,1.32184,1.2,1.48,1.2,76.0829,-2.91017,0.256686,0.422222,0.119264,0.0175986,0.00743054
9.24,82,0.119264,0.400627,-0.525116,0,2,-74.1056,1.28,1.2,1.44211,1.16211,76.0909,-2.90805,0.257033,0.400627,0.119264,0.0166985,0.00668988
9.26,82,0.119264,0.4,-0.489717,0,2,-74,1.28,1.16,1.28034,1.16,76.0986,-2.90604,0.257363,0.4,0.119264,0.0166724,0.00666896
9.28,82,0.119264,0.377778,-0.444485,0,2,-62.7084,1.20567,1.16,1.28,1.16,76.1062,-2.90403,0.257692,0.377778,0.119264,0.0157462,0.00594855
9.3,82,0.119264,0.377778,-0.405966,0,2,-65.9882,1.16,1.16,1.16071,1.12024,76.1135,-2.90212,0.258004,0.377778,0.119264,0.0157462,0.00594855
9.32,81.9,0.119119,0.377778,-0.385897,0,2,-56.4795,1.16,1.1224,1.04479,1.12,76.1207,-2.90022,0.258315,0.377778,0.119119,0.0157268,0.00594122
9.34,81.9,0.119119,0.355556,-0.384203,0,2,-58.0038,1.15992,1.04,1.04,1.12,76.1279,-2.8983,0.258626,0.355556,0.119119,0.0148017,0.00526281
9.36,81.9,0.119119,0.355556,-0.398509,0,2,-52.4112,1.12,1.04,1.04,1.12,76.1347,-2.8965,0.258919,0.355556,0.119119,0.0148017,0.00526281
9.38,81.9,0.119119,0.355492,-0.42459,0,2,-51.9891,1.12,1.04,1.04,1,76.1415,-2.8947,0.259212,0.355492,0.119119,0.014799,0.00526092
9.4,81.9,0.119119,0.333732,-0.44781,0,2,-48.076,1.12,1.00152,1.04,1,76.1483,-2.8929,0.259504,0.333732,0.119119,0.0138932,0.0046366
9.42,81.9,0.119119,0.333246,-0.451937,0,2,-42.0308,1.04,1,1.04062,1,76.1547,-2.89121,0.259778,0.333246,0.119119,0.0138729,0.00462309
9.44,81.9,0.119119,0.311111,-0.43533,0,2,-36.0278,1.04,1,1.12,0.999444,76.161,-2.88952,0.260052,0.311111,0.119119,0.0129515,0.00402934
9.46,81.8027,0.118977,0.311111,-0.410879,0,2,-36.0535,1.04,1,1.12,0.96,76.1669,-2.88794,0.260307,0.311111,0.118977,0.0129359,0.00402451
9.48,81.8,0.118973,0.310862,-0.389361,0,2,-38.0421,0.999158,0.88,1.12,0.96,76.1729,-2.88636,0.260563,0.310862,0.118973,0.0129251,0.00401794
9.5,81.8,0.118973,0.289199,-0.370086,0,2,-34.1785,0.96,0.88,1.12,0.96,76.1788,-2.88478,0.260818,0.289199,0.118973,0.0120244,0.00347744
9.52,81.8,0.118973,0.288889,-0.350441,0,2,-37.6817,0.96,0.88,1.00318,0.886366,76.1843,-2.88331,0.261055,0.288889,0.118973,0.0120115,0.00347
9.54,81.8,0.118973,0.288753,-0.329637,0,2,-28.0465,0.96,0.88,0.96,0.88,76.1898,-2.88183,0.261293,0.288753,0.118973,0.0120059,0.00346674
9.56,81.8,0.118973,0.26706,-0.306326,0,2,-33.9255,0.96,0.841489,0.96,0.88,76.1954,-2.88036,0.26153,0.26706,0.118973,0.0111039,0.00296541
9.58,81.8,0.118973,0.266667,-0.288337,0,2,-34,0.88,0.84,0.958887,0.88,76.2005,-2.87899,0.26175,0.266667,0.118973,0.0110876,0.00295668
9.6,81.8,0.118973,0.266667,-0.290141,0,2,-28.1667,0.88,0.84,0.841111,0.88,76.2056,-2.87763,0.261969,0.266667,0.118973,0.0110876,0.00295668
9.62,81.8,0.118973,0.266667,-0.310518,0,2,-28.1548,0.88,0.84,0.8,0.803096,76.2106,-2.87626,0.262188,0.266667,0.118973,0.0110876,0.00295668
9.64,81.8,0.118973,0.245271,-0.331666,0,2,-25.8624,0.88,0.84,0.8,0.8,76.2157,-2.87489,0.262407,0.245271,0.118973,0.010198,0.00250127
9.66,81.7933,0.118964,0.244444,-0.341168,0,2,-31.5994,0.8,0.8,0.8,0.8,76.2204,-2.87364,0.262609,0.244444,0.118964,0.0101628,0.00248423
9.68,81.7,0.118828,0.244412,-0.336381,0,2,-27.9834,0.8,0.8,0.8,0.8,76.2251,-2.87238,0.262809,0.244412,0.118828,0.0101497,0.00248071
9.7,81.7,0.118828,0.222796,-0.317537,0,2,-22,0.8,0.8,0.8,0.8,76.2297,-2.87113,0.263009,0.222796,0.118828,0.00925204,0.00206131
