platform,file,holdout,rmse_yaw_v0,rmse_yaw_v1,xte_v0_m,xte_v1_m
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000002--a25ec65577/11/sim.csv,False,0.004374675544366848,0.004690262398126436,56.40025887070165,15.81670484317123
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000002--a25ec65577/6/sim.csv,False,0.003963678912795638,0.0026198948864570304,32.59361673865916,3.632457072420741
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000004--8b07172f47/4/sim.csv,False,0.004390566279608559,0.0025722861254375536,17.954726598166225,6.352071399015876
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000004--d97c3bab42/8/sim.csv,False,0.015943467172736737,0.008845567055014885,296.8097998367357,178.18052369913363
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000007--368fd7fff3/18/sim.csv,False,0.0102225909580888,0.011945350992379587,206.601767036047,252.8137560240431
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000007--368fd7fff3/3/sim.csv,True,0.008575232458573497,0.005193245933485465,8.784310000742913,8.582364564819732
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000007--ff2a4016d2/3/sim.csv,False,0.007150835136670009,0.005689399066666778,71.08111309490425,35.26031192326075
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/0000000c--859dd27493/20/sim.csv,False,0.008496020878811423,0.005943655954229512,55.35064512661462,2.810993532706957
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/0000000d--18f34de554/22/sim.csv,True,0.007439590488239788,0.003468103490618803,115.61191069912721,52.76553941547691
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/0000000f--33b395bd39/10/sim.csv,True,0.00754003494940684,0.007055902697967387,37.66082317350138,71.947812800697
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000011--8d0ad83de4/18/sim.csv,False,0.033222669924509854,0.03740448989938676,6.153173948303768,16.400475056668803
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000013--a354713451/20/sim.csv,False,0.0065321742818400565,0.0035433488590531997,62.805747670051865,24.598904746382853
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--3f1a9222a5/16/sim.csv,True,0.003466800839604361,0.004042025496414552,23.740039088460726,53.49753473752172
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--3f1a9222a5/23/sim.csv,False,0.006973977942909131,0.0077809320322001,94.44906885502186,112.74140505992358
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--66f4462be9/15/sim.csv,False,0.006992951803005781,0.009145896052666764,80.67320910217016,79.86967186221582
