file,platform,n,lag,bias,K_us,V0_straight_rmse,V0_straight_n,V0_steady_rmse,V0_steady_n,V0_transient_rmse,V0_transient_n,V0_all_rmse,V0_all_n,V1_straight_rmse,V1_straight_n,V1_steady_rmse,V1_steady_n,V1_transient_rmse,V1_transient_n,V1_all_rmse,V1_all_n,V2_straight_rmse,V2_straight_n,V2_steady_rmse,V2_steady_n,V2_transient_rmse,V2_transient_n,V2_all_rmse,V2_all_n,V3_straight_rmse,V3_straight_n,V3_steady_rmse,V3_steady_n,V3_transient_rmse,V3_transient_n,V3_all_rmse,V3_all_n
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/0b2c0bec9a28eb0f/00000080--16c667956a/14/sim.csv,FORD_F_150_LIGHTNING_MK1,2898,0,0.007523167559351276,0.00045331962916751126,0.008301014002175859,2898,,0,,0,0.008301014002175859,2898,0.0035083875695601564,2898,,0,,0,0.0035083875695601564,2898,0.0035083875695601564,2898,,0,,0,0.0035083875695601564,2898,0.002552590372851129,2898,,0,,0,0.002552590372851129,2898
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/0b2c0bec9a28eb0f/000000b7--f8cd6de6b5/13/sim.csv,FORD_F_150_LIGHTNING_MK1,2900,0,0.004570922283632305,0.00045331962916751126,0.009856875307691375,2264,0.03187789135262013,311,0.04160999963739185,112,0.01648176569924131,2687,0.008945651518374743,2264,0.031638453095076444,311,0.04023314969901363,112,0.01583525402517058,2687,0.008945651518374743,2264,0.031638453095076444,311,0.04023314969901363,112,0.01583525402517058,2687,0.007490118534769121,2264,0.021811572942565367,311,0.028924149294581692,112,0.011713475024183233,2687
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/0b2c0bec9a28eb0f/000000b8--3a86f8fe93/14/sim.csv,FORD_F_150_LIGHTNING_MK1,2895,1,0.01704193354551122,0.00045331962916751126,0.013375747970288685,976,0.04081754394946111,475,0.04554844220886714,153,0.028286739821293025,1604,0.011303553964618301,976,0.033399897222633576,475,0.032638513945466206,153,0.02257680559219803,1604,0.011067274712853126,975,0.03350836191930729,475,0.03012013362381271,153,0.02222162501857529,1603,0.008200724434036166,975,0.019940827291324178,475,0.018651792286056436,153,0.013854133549597152,1603
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/0b2c0bec9a28eb0f/000000ba--5a3bac4734/19/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.008167005277946275,0.00045331962916751126,0.008654261239386075,2308,,0,,0,0.008654261239386075,2308,0.002862911523176698,2308,,0,,0,0.002862911523176698,2308,0.002862911523176698,2308,,0,,0,0.002862911523176698,2308,0.0027474962779309633,2308,,0,,0,0.0027474962779309633,2308
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/0b2c0bec9a28eb0f/000000ca--94c80b8ae7/11/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,3,0.01411384303830868,0.00045331962916751126,0.011253515799678572,2352,0.04723398979473349,237,0.03416206078427777,61,0.01840641516651523,2650,0.005245499814437524,2352,0.03406862266406374,237,0.022225840843472174,61,0.011815056240750927,2650,0.0050085887810474945,2352,0.03211835114379792,237,0.027527960267840514,61,0.011487708867653348,2650,0.003839643026604889,2352,0.021970077227238326,237,0.019976083604995084,61,0.008089430788508219,2650
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000001--3975f8fbf5/9/sim.csv,FORD_F_150_LIGHTNING_MK1,2898,1,0.013210961141260724,0.00045331962916751126,0.01186343386660732,1273,0.03603774155604967,159,0.021640387782572674,83,0.016739690092858,1515,0.006857943039447228,1273,0.02360903882494997,159,0.011832909674565746,83,0.010280453790034137,1515,0.0067442792009535105,1273,0.02330987706196424,159,0.011181832580111104,83,0.010104185601750248,1515,0.004430149932928194,1273,0.014701525283775102,159,0.011983897452953637,83,0.006858762529136528,1515
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000002--80da9e0592/11/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,4,0.0021802476016143497,0.00045331962916751126,0.006607189013437438,2234,0.011595369384725754,663,,2,0.008027644763884305,2899,0.00480696990710391,2234,0.013522586648777,663,,2,0.007725904532853996,2899,0.004696270317254583,2234,0.013677393409499793,659,,2,0.007726308977993261,2895,0.003930651715853158,2234,0.010309478026064828,659,,2,0.006013493371281305,2895
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000003--1005bac474/23/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.013286382480338048,0.00045331962916751126,0.015922553059093555,2899,,0,,0,0.015922553059093555,2899,0.008774949373404714,2899,,0,,0,0.008774949373404714,2899,0.008774949373404714,2899,,0,,0,0.008774949373404714,2899,0.004019968173755655,2899,,0,,0,0.004019968173755655,2899
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000003--1005bac474/31/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.010062779414812003,0.00045331962916751126,0.014276028852459465,2824,0.041661441958268,75,,0,0.015602436109415434,2899,0.010920509215426876,2824,0.0317041287373433,75,,0,0.01192377805048494,2899,0.010920509215426876,2824,0.0317041287373433,75,,0,0.01192377805048494,2899,0.005478587684013627,2824,0.010042937095177718,75,,0,0.005643382889447349,2899
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000003--25e4b9455f/3/sim.csv,FORD_F_150_LIGHTNING_MK1,2900,0,-0.0016530556623034478,0.00045331962916751126,0.007959120327993712,2377,0.03562003667989247,520,,3,0.01677199782890572,2900,0.008960600930500854,2377,0.03430571837349235,520,,3,0.01669033607061717,2900,0.008960600930500854,2377,0.03430571837349235,520,,3,0.01669033607061717,2900,0.004619323740119674,2377,0.01574158487855806,520,,3,0.007896149094401063,2900
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000003--efe82e2b3a/15/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,2,0.0017220078178436416,0.00045331962916751126,0.005922084653134503,1796,0.018081766582413224,217,0.0245457530135052,8,0.008285953098242437,2021,0.0049484668171346285,1796,0.019590014899010903,217,0.02623428938881853,8,0.008105042123367334,2021,0.004933563930365453,1794,0.01950096674915882,217,0.020168394696616868,8,0.008007011542879633,2019,0.003963675616823665,1794,0.013920402916395356,217,0.01505742626908999,8,0.005973716213362323,2019
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000004--c2ebfcbf0d/10/sim.csv,FORD_F_150_LIGHTNING_MK1,2901,0,0.003634696913149914,0.00045331962916751126,0.005712880496704085,2901,,0,,0,0.005712880496704085,2901,0.0044074915676788765,2901,,0,,0,0.0044074915676788765,2901,0.0044074915676788765,2901,,0,,0,0.0044074915676788765,2901,0.0026307934856753482,2901,,0,,0,0.0026307934856753482,2901
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000004--c2ebfcbf0d/24/sim.csv,FORD_F_150_LIGHTNING_MK1,2900,0,0.005817349567207586,0.00045331962916751126,0.007935873993901386,2900,,0,,0,0.007935873993901386,2900,0.005397827346256089,2900,,0,,0,0.005397827346256089,2900,0.005397827346256089,2900,,0,,0,0.005397827346256089,2900,0.003239310479427937,2900,,0,,0,0.003239310479427937,2900
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000004--c2ebfcbf0d/31/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.006737433202204209,0.00045331962916751126,0.00962276391558076,2806,0.013157882623498486,93,,0,0.009756078282425317,2899,0.0062237533426456665,2806,0.01957749190348838,93,,0,0.007056065284466073,2899,0.0062237533426456665,2806,0.01957749190348838,93,,0,0.007056065284466073,2899,0.004508747884201393,2806,0.01271213918131357,93,,0,0.004986054809000134,2899
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000004--c2ebfcbf0d/7/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,1,0.003928986692985236,0.00045331962916751126,0.009997882751079682,1122,0.029719614371006446,1553,0.025346868015065235,102,0.023620602439422485,2777,0.008325260909509927,1122,0.02973734881417648,1553,0.023307849382397113,102,0.0232915418804251,2777,0.008059429208222876,1121,0.029442629697843076,1553,0.02347498146580402,102,0.02305292588065946,2776,0.006321483924467714,1121,0.017646667825469968,1553,0.014700229533579958,102,0.014081510790779466,2776
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000004--fa32c24557/22/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.0035238184195958825,0.00045331962916751126,0.010070928097123566,1647,0.025452161012599624,756,0.03031276894636903,220,0.01809599702199717,2623,0.0077079912795613905,1647,0.02606746438601455,756,0.031247209734147376,220,0.0177495862477368,2623,0.0077079912795613905,1647,0.02606746438601455,756,0.031247209734147376,220,0.0177495862477368,2623,0.00400587461190631,1647,0.013118431203533855,756,0.017898931218395465,220,0.009303083469013118,2623
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000005--ae4e9a4232/7/sim.csv,FORD_F_150_LIGHTNING_MK1,2898,0,0.007787483500546907,0.00045331962916751126,0.00842075022230464,2377,,0,,0,0.00842075022230464,2377,0.0032037688797966236,2377,,0,,0,0.0032037688797966236,2377,0.0032037688797966236,2377,,0,,0,0.0032037688797966236,2377,0.002776899920257036,2377,,0,,0,0.002776899920257036,2377
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000005--b047fee14d/42/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.0040960118254915485,0.00045331962916751126,0.0075032283326142745,2872,0.014056189699348614,27,,0,0.007590404227958694,2899,0.0062637574823212186,2872,0.014535147622993341,27,,0,0.0063903774121132,2899,0.0062637574823212186,2872,0.014535147622993341,27,,0,0.0063903774121132,2899,0.0037943016823419056,2872,0.009944082081039049,27,,0,0.0038966151223568325,2899
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000005--b047fee14d/71/sim.csv,FORD_F_150_LIGHTNING_MK1,2900,2,0.010458697256376973,0.00045331962916751126,0.009055448612259815,1046,0.029561112476285123,1000,0.04058807179960124,169,0.02364181310458981,2215,0.009675945983243787,1046,0.026758588351238705,1000,0.03279871691674287,169,0.021202617257588905,2215,0.009204474974118203,1044,0.026527395895978252,1000,0.027252140343413278,169,0.020363458111364044,2213,0.005064084261477967,1044,0.012900553805542834,1000,0.013863256643966648,169,0.010098424492200461,2213
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000005--c6748fde9d/7/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.007484537282220376,0.00045331962916751126,0.008114365163718705,1806,,0,,0,0.008114365163718705,1806,0.003134425574363652,1806,,0,,0,0.003134425574363652,1806,0.003134425574363652,1806,,0,,0,0.003134425574363652,1806,0.0025429914446580782,1806,,0,,0,0.0025429914446580782,1806
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000007--2d6661378d/21/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.0023461974127630225,0.00045331962916751126,0.005576640773470837,1213,0.02202121833031618,1617,0.020079461650016735,69,0.01712000450090164,2899,0.005118177755216782,1213,0.02192297636658371,1617,0.018954637620462404,69,0.016958476105217602,2899,0.005118177755216782,1213,0.02192297636658371,1617,0.018954637620462404,69,0.016958476105217602,2899,0.0044274358651997855,1213,0.014241939146763463,1617,0.01444208163964176,69,0.011238419795318104,2899
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000007--e863c773d8/10/sim.csv,FORD_F_150_LIGHTNING_MK1,2898,0,0.0048107223859454795,0.00045331962916751126,0.008142860675306653,1949,0.042146450533928195,682,0.0395936542468197,267,0.024638502829677927,2898,0.007513825049531713,1949,0.04163585699342138,682,0.03869916654391356,267,0.02416428711577087,2898,0.007513825049531713,1949,0.04163585699342138,682,0.03869916654391356,267,0.02416428711577087,2898,0.005002202115268988,1949,0.025292260193452775,682,0.026420164234766223,267,0.015221109606946228,2898
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000007--e863c773d8/13/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,1,0.011777255649110276,0.00045331962916751126,0.010283111631082358,1072,0.03360781512293387,1253,0.02663504184002809,214,0.02572629807747094,2539,0.006101942539545738,1072,0.030116097111411694,1253,0.026641393587577788,214,0.02287222468730108,2539,0.005674048972496117,1072,0.029777994930911288,1253,0.026009198196090867,214,0.022543561173626072,2539,0.004574877405356318,1072,0.017951086906434155,1253,0.017868768431956835,214,0.01395618150976687,2539
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000007--e863c773d8/7/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.0026657002226629875,0.00045331962916751126,0.005569519831979591,2807,0.017892882931878615,92,,0,0.00633997604921984,2899,0.00452329200276576,2807,0.020455225219857556,92,,0,0.005752333320277583,2899,0.00452329200276576,2807,0.020455225219857556,92,,0,0.005752333320277583,2899,0.003205505603271489,2807,0.010594953986265839,92,,0,0.0036758045932853063,2899
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000008--42a6b6e589/32/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.0005996623547395655,0.00045331962916751126,0.007899685937639048,2899,,0,,0,0.007899685937639048,2899,0.007876892977160495,2899,,0,,0,0.007876892977160495,2899,0.007876892977160495,2899,,0,,0,0.007876892977160495,2899,0.004158363382753053,2899,,0,,0,0.004158363382753053,2899
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000008--42a6b6e589/5/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,4,-0.0007842943784708152,0.00045331962916751126,0.005252046671417235,2015,0.03206990471591324,285,0.02276653145299037,30,0.01250317816664977,2330,0.00582929398388941,2015,0.0313160645638863,285,0.022244886607414298,30,0.012478555469079205,2330,0.005680050681999049,2011,0.02919488023349809,285,0.025284073992292624,30,0.011856416902720254,2326,0.004012026351462744,2011,0.019037673189419263,285,0.018162802436242294,30,0.00791071733229345,2326
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000008--805450550d/1/sim.csv,FORD_F_150_LIGHTNING_MK1,2900,0,0.007976058561265518,0.00045331962916751126,0.009275521181367222,2900,,0,,0,0.009275521181367222,2900,0.004734742127429437,2900,,0,,0,0.004734742127429437,2900,0.004734742127429437,2900,,0,,0,0.004734742127429437,2900,0.002493766598599182,2900,,0,,0,0.002493766598599182,2900
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000008--97f064949d/18/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,2,0.0031615115481752327,0.00045331962916751126,0.006680477468803085,2332,0.03446129345736528,439,0.035491596216843405,128,0.016472853858629444,2899,0.005623447231511453,2332,0.0340112217693106,439,0.03709338800344204,128,0.016166624848078764,2899,0.0053753055863840875,2332,0.03349520478630442,437,0.033666892067502056,128,0.015574891627974964,2897,0.004119176859343222,2332,0.020662945514670416,437,0.021507132623457215,128,0.009924744398284464,2897
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/0000000a--8f200edb07/5/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,3,-0.0006358254389790368,0.00045331962916751126,0.0046908826280307745,2303,0.025946795628976616,250,0.021961355603640806,23,0.009450715240855907,2576,0.004978269912226707,2303,0.025399005006603394,250,0.021552409979178934,23,0.009429302443706706,2576,0.0047307999631482165,2300,0.024614998665250756,250,0.023594411913511998,23,0.009157125446212692,2573,0.003663913130851772,2300,0.016178649206386717,250,0.01476437021568053,23,0.006275408102938308,2573
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/0000000b--8782d0e326/4/sim.csv,FORD_F_150_LIGHTNING_MK1,2900,3,0.0018173682403241382,0.00045331962916751126,0.009809419339410982,2614,0.03832839194311857,284,,2,0.015207444317893221,2900,0.008798902718934987,2614,0.04009488573891609,284,,2,0.015098461357399433,2900,0.008718736731094513,2611,0.03997662246163894,284,,2,0.015042125106924148,2897,0.004436933054123537,2611,0.016044078523774256,284,,2,0.006567356884012094,2897
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/0000000f--bbbb407e6f/32/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,2,0.0025430089429273888,0.00045331962916751126,0.008981304063240596,2792,0.016518920342418232,107,,0,0.009367934066105239,2899,0.008400244429178277,2792,0.019005281256341454,107,,0,0.00901616848683998,2899,0.008235911630651797,2790,0.019276437542138352,107,,0,0.00889096189735134,2897,0.004861834980064662,2790,0.010380435273513943,107,,0,0.005171483689072844,2897
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000013--b31d9f2c76/34/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,1,0.004881661812552523,0.00045331962916751126,0.011624654281520586,1904,0.034102701125618716,644,0.03404526249137714,127,0.02076539062886688,2675,0.010300590208532048,1904,0.0344822454626338,644,0.030989735014836633,127,0.020183429488501173,2675,0.010079869366936414,1903,0.03422286040036224,644,0.028974890910887372,127,0.01985577751111503,2674,0.005728425675310717,1903,0.015792959851476246,644,0.01702539522010163,127,0.009858466257611649,2674
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000016--300e9e8ccb/14/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,1,0.01371399110989827,0.00045331962916751126,0.0077769856221552745,934,0.02672658852622137,768,0.025421662918424365,264,0.019863382654206414,1966,0.009055461205828718,934,0.017805098099483562,768,0.018036021362905507,264,0.01436942651274084,1966,0.008735979340810891,934,0.017466342060639378,768,0.015524178593017454,264,0.013703749876552018,1966,0.005212486526279353,934,0.017638433929423776,768,0.016628716442068422,264,0.013098584802729534,1966
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000017--0c27aac448/27/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.0032545508587076737,0.00045331962916751126,0.009127532137095868,2120,0.0183461254859487,340,,3,0.010892747875892643,2463,0.007231477906539866,2120,0.021260977779423294,340,,3,0.010395184221352152,2463,0.007231477906539866,2120,0.021260977779423294,340,,3,0.010395184221352152,2463,0.0037662001186050194,2120,0.010679414424750363,340,,3,0.0053006145357386,2463
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000017--0c27aac448/38/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.004426818442511211,0.00045331962916751126,0.005814574177018411,2899,,0,,0,0.005814574177018411,2899,0.003769953757951408,2899,,0,,0,0.003769953757951408,2899,0.003769953757951408,2899,,0,,0,0.003769953757951408,2899,0.0026342458994250365,2899,,0,,0,0.0026342458994250365,2899
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000018--7cd862e1d6/17/sim.csv,FORD_F_150_LIGHTNING_MK1,2900,0,0.005748103731474137,0.00045331962916751126,0.014025385705241065,2403,0.047113492346443166,457,0.061518627558620406,40,0.02376953680983632,2900,0.010608976608261048,2403,0.0489348514318609,457,0.06668128716373779,40,0.023064045257638065,2900,0.010608976608261048,2403,0.0489348514318609,457,0.06668128716373779,40,0.023064045257638065,2900,0.005325986141435924,2403,0.020983729581160043,457,0.03139948122555069,40,0.010319478233006519,2900
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000018--7cd862e1d6/21/sim.csv,FORD_F_150_LIGHTNING_MK1,2900,4,0.0013644109211327562,0.00045331962916751126,0.007795841284547726,2510,0.03630555762843264,187,0.03747021640432482,75,0.013488415956231244,2772,0.007055703099874937,2510,0.0374803860947912,187,0.0385609545291891,75,0.013419230523640592,2772,0.0068381390892969076,2506,0.03541194826987888,187,0.03606486126643122,75,0.012739478115663306,2768,0.005097652341049336,2506,0.02380794819398552,187,0.024572919181538047,75,0.008841965751042447,2768
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000018--7cd862e1d6/27/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.006306278295365446,0.00045331962916751126,0.00739029438289679,2211,,0,,0,0.00739029438289679,2211,0.003853220098473294,2211,,0,,0,0.003853220098473294,2211,0.003853220098473294,2211,,0,,0,0.003853220098473294,2211,0.0032116162715513426,2211,,0,,0,0.0032116162715513426,2211
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000019--9ab1b5df95/4/sim.csv,FORD_F_150_LIGHTNING_MK1,2900,0,0.006298150668777213,0.00045331962916751126,0.009416519864317208,2666,0.010759022218073537,90,,0,0.009463369274159469,2756,0.006498453273120363,2666,0.016636050711072926,90,,0,0.007063190226270749,2756,0.006498453273120363,2666,0.016636050711072926,90,,0,0.007063190226270749,2756,0.004533956464590362,2666,0.008594916414439496,90,,0,0.004722059307731226,2756
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000019--9ab1b5df95/8/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.007913387259512936,0.00045331962916751126,0.010137209775042781,2655,0.04358046075877354,240,,4,0.01585404922701833,2899,0.009401759434796974,2655,0.03606845471602095,240,,4,0.013737873888404235,2899,0.009401759434796974,2655,0.03606845471602095,240,,4,0.013737873888404235,2899,0.004836846063969456,2655,0.014072985764914841,240,,4,0.006185504866220068,2899
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/0000001a--aa6cdda7f6/13/sim.csv,FORD_F_150_LIGHTNING_MK1,2900,0,0.00496548193886254,0.00045331962916751126,0.006011466432819048,2488,,0,,0,0.006011466432819048,2488,0.0033884683542479907,2488,,0,,0,0.0033884683542479907,2488,0.0033884683542479907,2488,,0,,0,0.0033884683542479907,2488,0.0028825533136311934,2488,,0,,0,0.0028825533136311934,2488
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/0000001a--aa6cdda7f6/23/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,3,0.0002164608316774748,0.00045331962916751126,0.008024266468455879,2260,0.0408890478343416,476,0.05030153648655375,163,0.021609758557010268,2899,0.008030321267884794,2260,0.04091665531580464,476,0.05021422338071462,163,0.021608674406372732,2899,0.007377017377430941,2257,0.03934896160670448,476,0.04743242247415093,163,0.0205799887823236,2896,0.0052023956696462936,2257,0.022955948807183414,476,0.030053685526942698,163,0.012591535280334326,2896
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/0000001a--aa6cdda7f6/34/sim.csv,FORD_F_150_LIGHTNING_MK1,2900,1,0.007010719809182413,0.00045331962916751126,0.012731396166279652,2584,0.016421610263432494,280,0.013720760961019781,36,0.013145358221881611,2900,0.008709688187042099,2584,0.023059387176402234,280,0.01949432487839161,36,0.011119813421938686,2900,0.008644592753923522,2583,0.022601368096187742,280,0.021815253104947314,36,0.011037701863286864,2899,0.004497356146091735,2583,0.014511750172907656,280,0.013548982914266348,36,0.006375034693121437,2899
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_F_150_LIGHTNING_MK1/112e4d6e0cad05e1/00000023--bf3e56a594/3/sim.csv,FORD_F_150_LIGHTNING_MK1,2899,0,0.009359443729040774,0.00045331962916751126,0.009226943757606576,1832,0.02714275404602691,463,0.0314167675778579,35,0.015105083825543993,2330,0.006333725179109908,1832,0.022609772922917496,463,0.02225558445452815,35,0.011855984584151163,2330,0.006333725179109908,1832,0.022609772922917496,463,0.02225558445452815,35,0.011855984584151163,2330,0.004590020755133503,1832,0.013939137645935708,463,0.018203717630429616,35,0.007755821308070874,2330
