segment,n,rmse_imu,rmse_model,v_mean
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/98/sim.csv,2899,1.4368733119184156,6.729466735807594,26.23842062780269
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/225/sim.csv,2898,1.043820875277487,6.424498116344014,14.63180193236715
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/234/sim.csv,2899,0.26824549960907607,9.604950221285655,4.768130306484995
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/244/sim.csv,2899,0.7224253233987534,9.222654224659157,7.543338628492583
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/0/sim.csv,2968,0.6747114830589824,3.765284701559111,7.768692834097035
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/12/sim.csv,2900,4.0022058299933985,7.676298507764018,10.06498805275862
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/0000000e--4c85bc5924/5/sim.csv,2899,1.4145238450784314,10.047631737961941,11.43757467057606
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/275/sim.csv,2899,0.6138422666330328,0.0,0.0
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/276/sim.csv,2901,2.5685933442668762,2.548461696071646,11.81170716442606
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/280/sim.csv,2899,5.312220157295989,3.254989868242126,15.629722387030013
FORD_MUSTANG_MACH_E_MK1/814cee3a16cab578/00000001--85d32ca40c/0/sim.csv,2973,9.714328476545026,2.7783887648840264,9.562239455734948
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--fc9bdde8cc/34/sim.csv,2899,2.1148787506967626,9.43595375534719,8.766856779926181
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--944677c597/26/sim.csv,2900,3.2242079352414685,3.2437737503564805,28.988717724137928
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000002--44b7373c00/33/sim.csv,2899,1.629194662692514,3.8052220286774,29.420646671265956
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/23/sim.csv,2900,7.687568477108935,3.789447119591693,30.640475724137932
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/56/sim.csv,2899,8.143486045899905,0.0,0.0
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/10/sim.csv,2898,3.296234303995077,1.4797670391197266,24.16307311939268
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/19/sim.csv,2898,2.490277963892613,14.095772871342717,27.284707246376808
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/20/sim.csv,2898,1.8021451225904839,14.390968454465149,27.34773757763975
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/26/sim.csv,2899,3.033891150085419,7.903251506487604,19.87249085891687
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000011--833c5be63c/15/sim.csv,2898,6.887888254906817,3.5255817275419155,15.178002839889581
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000003d--3344caec4c/10/sim.csv,2899,0.8860776588531183,3.98432032881273,6.661360344187651
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000000--e9f2959f92/17/sim.csv,2900,1.1460324046105028,12.130230014818721,33.925245137931036
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000006--fe9d2dbea8/4/sim.csv,2899,2.0120999446057364,7.75151368283011,9.798022797516385
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000009--95362b39f1/1/sim.csv,2899,3.938201870817854,8.16197966864148,18.160115574335975
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000009--95362b39f1/3/sim.csv,2899,3.58999157893376,5.643228303478664,11.847241524663678
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000009--f3aba7eb5e/6/sim.csv,2899,3.8347178737035525,3.8190763846178943,7.599737755470852
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000013--c67db227b6/13/sim.csv,2899,3.655274794203564,8.875821999012055,12.625680141428077
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000001e--89dc96fcc8/39/sim.csv,2900,2.1743100949426544,4.128093226186302,6.757524703793104
FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/0000001e--89dc96fcc8/46/sim.csv,2899,2.649222897151399,2.47398441953898,21.025634918937563
