segment,regime,n,rmse_imu,rmse_model
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/47/sim.csv,brake,394,3.632945704737155,6.565154489274649
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/47/sim.csv,coast,770,5.446940587501006,9.262499645409727
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/47/sim.csv,other,1734,5.216403386896234,7.461895207660787
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/53/sim.csv,all,2898,5.032867376538341,15.646732573415006
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/53/sim.csv,brake,209,4.461128649347919,17.3829854889912
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/53/sim.csv,coast,1493,6.5380815615044146,18.58311718169636
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/53/sim.csv,other,1196,2.129903001936102,10.455946166082128
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/14/sim.csv,all,2899,5.755562107424101,2.4273014168927665
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/14/sim.csv,cruise,1873,5.423756568437972,2.3838668224223754
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/14/sim.csv,accel,467,7.238247778689721,3.3208476994331995
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/14/sim.csv,brake,172,4.364757840905516,1.0546123533121496
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/14/sim.csv,other,387,5.838359326650272,1.6820931971630153
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/47/sim.csv,all,2899,2.9629490952847877,1.1838475018314527
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/47/sim.csv,cruise,2094,3.159957807982016,1.0743288158060371
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/47/sim.csv,accel,615,2.6898119514910057,1.373343379714679
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/47/sim.csv,brake,76,0.6003042893691154,1.9792818999557513
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/47/sim.csv,other,114,0.7507955267514204,1.2855716136096866
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000002--a25ec65577/11/sim.csv,all,2899,1.6372095769913524,3.556470030170142
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000002--a25ec65577/11/sim.csv,coast,2899,1.6372095769913524,3.556470030170142
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000007--ff2a4016d2/3/sim.csv,all,2900,0.4490263904853353,2.1722181652328576
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000007--ff2a4016d2/3/sim.csv,cruise,1387,0.5021309876643145,2.1771711386547317
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000007--ff2a4016d2/3/sim.csv,accel,754,0.4526691890556224,2.2365090810530996
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000007--ff2a4016d2/3/sim.csv,brake,411,0.3584551043601965,2.088949522261151
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000007--ff2a4016d2/3/sim.csv,coast,78,0.40925940947416384,1.821053279683982
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000007--ff2a4016d2/3/sim.csv,other,270,0.2327299823653734,2.18209930821895
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--3f1a9222a5/16/sim.csv,all,2899,1.8806574456875302,0.578767025441617
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--3f1a9222a5/16/sim.csv,cruise,2877,1.8797076649567652,0.5786717082082137
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--3f1a9222a5/16/sim.csv,other,22,2.0009822944441,0.5910995022182679
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--66f4462be9/15/sim.csv,all,2899,0.7559344527002152,4.459855735174284
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--66f4462be9/15/sim.csv,cruise,541,1.0177051552173801,6.136509123343059
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--66f4462be9/15/sim.csv,accel,723,0.6388055776630913,5.1223337438853855
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--66f4462be9/15/sim.csv,brake,621,0.8982116895941162,3.4920557098573255
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--66f4462be9/15/sim.csv,coast,686,0.3021395248653866,2.9116269792640086
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--66f4462be9/15/sim.csv,other,328,0.8511035710199057,3.8773327744778716
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000016--9b2fa37cb2/2/sim.csv,all,2899,4.739451238914287,6.452730037089486
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000016--9b2fa37cb2/2/sim.csv,cruise,69,1.5307128653577209,0.48756878253694186
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000016--9b2fa37cb2/2/sim.csv,brake,585,2.8552340276500843,7.556998195545033
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000016--9b2fa37cb2/2/sim.csv,coast,1803,5.434617314660177,6.3455469213920415
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000016--9b2fa37cb2/2/sim.csv,other,442,3.961341771978168,5.7637334994799545
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000072--65a4345461/1/sim.csv,all,2899,6.503842462118997,6.910293355428872
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000072--65a4345461/1/sim.csv,cruise,444,6.852230562915412,2.940700152287299
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000072--65a4345461/1/sim.csv,accel,1154,6.106127052577607,5.057169989508512
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000072--65a4345461/1/sim.csv,brake,450,4.832563480836366,7.37954670962276
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000072--65a4345461/1/sim.csv,coast,6,0.240891905411981,2.6086486589953677
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000072--65a4345461/1/sim.csv,other,845,7.556046909817407,9.762480746713228
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000091--012db46bb3/6/sim.csv,all,2898,2.4613363056610518,3.953006596550841
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000091--012db46bb3/6/sim.csv,cruise,414,2.7077319884199884,2.899159386535098
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000091--012db46bb3/6/sim.csv,accel,1080,2.147972847423104,3.8757806193302438
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000091--012db46bb3/6/sim.csv,brake,1172,2.44106145172786,4.442279680867124
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000091--012db46bb3/6/sim.csv,coast,40,3.3960792963271764,2.353811076197084
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000091--012db46bb3/6/sim.csv,other,192,3.3019162532522204,3.409610920337389
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/000000ac--f432700e98/16/sim.csv,all,2899,2.683889769822942,3.4965351016640898
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/000000ac--f432700e98/16/sim.csv,cruise,372,2.9706187169424574,3.1847822301914626
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/000000ac--f432700e98/16/sim.csv,accel,1368,2.623208678721095,3.330797102745894
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/000000ac--f432700e98/16/sim.csv,brake,822,2.4864911882457648,3.8280034395941613
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/000000ac--f432700e98/16/sim.csv,coast,86,3.1379600029936587,3.922500370148809
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/000000ac--f432700e98/16/sim.csv,other,251,2.9987075446189753,3.5279154722548496
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/132/sim.csv,all,2899,5.6143576469230245,8.362617478075391
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/132/sim.csv,cruise,461,5.685762913740403,9.940236422511724
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/132/sim.csv,accel,1112,6.227910257431941,7.575455555864384
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/132/sim.csv,brake,1094,5.3741923574505215,8.882805337262589
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/132/sim.csv,coast,132,0.05333675360912956,0.07727470119972946
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/132/sim.csv,other,100,4.180950165505045,8.39599306737891
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/135/sim.csv,all,2900,1.4836232154197972,9.99196946474881
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/135/sim.csv,brake,230,0.8844364294279482,2.124233046143104
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/135/sim.csv,coast,1757,1.5869443074309602,11.666137465799585
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/135/sim.csv,other,913,1.3957266187939241,7.353612977059035
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/138/sim.csv,all,2900,2.55510443410399,6.64456410062609
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/138/sim.csv,cruise,1632,2.6862063854400224,5.567691167135479
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/138/sim.csv,accel,484,1.468000484771065,6.268184890365314
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/138/sim.csv,brake,665,2.738253461833316,8.969319810052463
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/138/sim.csv,other,119,3.0782053014766766,6.4366274174998495
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/113/sim.csv,all,2900,1.1388995050736157,6.704048513046216
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/113/sim.csv,cruise,1946,1.3042124814379836,6.723887142415925
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/113/sim.csv,accel,615,0.8066725937051485,7.355104698950056
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/113/sim.csv,brake,309,0.39284959366347366,5.371377604618536
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/113/sim.csv,other,30,0.34629488818855275,2.4031551868647494
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/67/sim.csv,all,2899,7.722916799551665,2.9691932321059307
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/67/sim.csv,cruise,530,4.3953191545114585,0.7431652767987154
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/67/sim.csv,coast,1899,8.72999178836979,3.6323942259006223
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/67/sim.csv,other,470,6.178090813206902,0.667210271012282
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/79/sim.csv,all,2899,2.7422455813658186,8.910840923177606
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/79/sim.csv,cruise,562,0.5693054861846132,0.5637587784889129
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/79/sim.csv,coast,2337,3.041439116012437,9.920758549835307
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/80/sim.csv,all,2899,2.0473451400678915,10.40360606194539
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/80/sim.csv,coast,2899,2.0473451400678915,10.40360606194539
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/90/sim.csv,all,2899,2.594638269538265,13.268274481653583
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/90/sim.csv,cruise,1409,1.7398508287904735,2.799935549884614
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/90/sim.csv,brake,915,3.775447950871826,16.768797430442103
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/90/sim.csv,other,575,1.9600012041435269,20.516093990783737
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/95/sim.csv,all,2899,2.6078615631104265,4.339571085181587
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/95/sim.csv,cruise,2719,2.495542900919691,4.05962635907895
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/95/sim.csv,brake,137,3.917152203055001,7.3482774222495975
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/95/sim.csv,other,43,3.9783769029705502,7.448019519169572
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/98/sim.csv,all,2899,1.4368733119184156,8.415428725804912
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/98/sim.csv,cruise,2354,1.2038497041768914,5.561485288496125
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/98/sim.csv,brake,541,2.1752749738970425,15.626393287791855
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/225/sim.csv,all,2898,1.043820875277487,5.490052187057533
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/225/sim.csv,cruise,2897,1.043594360986355,5.488674341826015
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/234/sim.csv,all,2899,0.26824549960907607,11.160204019356211
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/234/sim.csv,accel,281,0.1103853955459682,1.982710401691398
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/234/sim.csv,brake,737,0.5248661623676311,12.677991280413973
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/234/sim.csv,coast,78,0.038537480644887635,0.20656143240536623
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/234/sim.csv,other,1803,0.033534182773103785,11.573484838446483
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/244/sim.csv,all,2899,0.7224253233987534,8.032277590535646
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/244/sim.csv,cruise,1739,0.7212882773141671,4.931832052600527
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/244/sim.csv,accel,413,0.9128244280684528,10.151810484020869
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/244/sim.csv,brake,425,0.5759660420072915,11.26795477519435
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/244/sim.csv,other,322,0.6183955219357675,12.236563037981426
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/0/sim.csv,all,2968,0.6747114830589824,2.27837073000556
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/0/sim.csv,cruise,1043,0.9916108361295332,2.667289122497397
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/0/sim.csv,accel,1186,0.4282573613582476,2.0506044376004633
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/0/sim.csv,brake,159,0.6683654131190755,2.850214003710185
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/0/sim.csv,other,580,0.25264384505967835,1.7158895202208562
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/12/sim.csv,all,2900,4.0022058299933985,7.291191137456405
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/12/sim.csv,cruise,453,5.771038179071061,7.852257247320086
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/12/sim.csv,accel,1200,3.0722296232858772,7.741528040288494
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/12/sim.csv,brake,937,3.205304143768497,5.858057069034359
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/12/sim.csv,other,310,5.795173156065375,8.455734714585049
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/0000000e--4c85bc5924/5/sim.csv,all,2899,1.4145238450784314,9.517200972927927
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/0000000e--4c85bc5924/5/sim.csv,cruise,1317,1.44459975573045,8.825630161707975
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/0000000e--4c85bc5924/5/sim.csv,accel,372,1.1363959049126142,10.955904050991698
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/0000000e--4c85bc5924/5/sim.csv,brake,738,1.5313091556934915,10.984329355490631
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/0000000e--4c85bc5924/5/sim.csv,other,472,1.3349900290987071,7.465177351414124
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/275/sim.csv,all,2899,0.6138422666330328,0.0
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/275/sim.csv,other,2899,0.6138422666330328,0.0
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/276/sim.csv,all,2901,2.5685933442668762,2.292915660598692
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/276/sim.csv,cruise,1601,3.4070119315666236,2.415701863257465
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/276/sim.csv,accel,668,0.9083268075712753,2.9741907388439137
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/276/sim.csv,other,632,0.08652135038843212,0.010970934790311878
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/280/sim.csv,all,2899,5.312220157295989,2.7880696575902597
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/280/sim.csv,cruise,828,5.052591945653512,2.4917387747853152
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/280/sim.csv,accel,1288,5.593022035716434,2.2951155442051054
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/280/sim.csv,brake,617,4.815713275324874,3.381650130299546
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/280/sim.csv,other,166,6.047563943627991,4.626850192683993
FORD_MUSTANG_MACH_E_MK1/814cee3a16cab578/00000001--85d32ca40c/0/sim.csv,all,2973,9.714328476545026,3.571705766693211
FORD_MUSTANG_MACH_E_MK1/814cee3a16cab578/00000001--85d32ca40c/0/sim.csv,cruise,853,12.251518601220399,4.507194349213351
FORD_MUSTANG_MACH_E_MK1/814cee3a16cab578/00000001--85d32ca40c/0/sim.csv,accel,998,10.258462046709482,3.7402007528240264
FORD_MUSTANG_MACH_E_MK1/814cee3a16cab578/00000001--85d32ca40c/0/sim.csv,brake,450,7.864465286864363,2.9764276944091987
FORD_MUSTANG_MACH_E_MK1/814cee3a16cab578/00000001--85d32ca40c/0/sim.csv,coast,44,10.097468347840273,4.1132643180162125
FORD_MUSTANG_MACH_E_MK1/814cee3a16cab578/00000001--85d32ca40c/0/sim.csv,other,628,4.916073250887725,1.7421882387854084
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--fc9bdde8cc/34/sim.csv,all,2899,2.1148787506967626,9.217443261553209
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--fc9bdde8cc/34/sim.csv,cruise,856,1.763109142492737,5.137313445016105
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--fc9bdde8cc/34/sim.csv,accel,366,2.1660766677622223,7.2703383183154004
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--fc9bdde8cc/34/sim.csv,brake,968,2.758671970754237,9.783042568379745
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--fc9bdde8cc/34/sim.csv,coast,8,0.015384911965267062,2.7453468157754157
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--fc9bdde8cc/34/sim.csv,other,701,1.320039257659017,12.62086360651287
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--944677c597/26/sim.csv,all,2900,3.2242079352414685,6.580427017361788
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--944677c597/26/sim.csv,cruise,1565,3.2661153409154013,7.4143121247789905
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--944677c597/26/sim.csv,accel,915,2.8291703258423118,4.32685916736321
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--944677c597/26/sim.csv,brake,295,3.861471751303051,7.267395582532965
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--944677c597/26/sim.csv,other,125,3.7199621178108493,7.393964003027923
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000002--44b7373c00/33/sim.csv,all,2899,1.629194662692514,6.911554699343951
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000002--44b7373c00/33/sim.csv,cruise,2035,1.4268958656327455,6.2893587532911575
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000002--44b7373c00/33/sim.csv,accel,600,1.7187068076689418,7.826281027852065
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000002--44b7373c00/33/sim.csv,other,264,2.595922907744879,8.969034186013813
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/23/sim.csv,all,2900,7.687568477108935,5.469553046941489
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/23/sim.csv,cruise,1575,8.812664291093261,6.6113532076737815
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/23/sim.csv,accel,1151,5.260144379147098,2.848593962987104
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/23/sim.csv,brake,19,9.76942525614286,6.180365644969326
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/23/sim.csv,other,155,9.969761390586108,7.1154886441067084
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/56/sim.csv,all,2899,8.143486045899905,0.0
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/56/sim.csv,other,2899,8.143486045899905,0.0
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/10/sim.csv,all,2898,3.296234303995077,0.9060187467580233
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/10/sim.csv,cruise,842,3.7859502618116565,0.7748251312220388
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/10/sim.csv,accel,1365,2.981133237370348,1.0847234272923594
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/10/sim.csv,brake,310,2.6808299913297353,0.5683044551094409
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/10/sim.csv,other,381,3.644146724823683,0.6623933067538788
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/19/sim.csv,all,2898,2.490277963892613,10.631248198324698
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/19/sim.csv,coast,2773,2.5427719372500213,10.866399729323273
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/19/sim.csv,other,125,0.5834083761726994,0.9374297092231771
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/20/sim.csv,all,2898,1.8021451225904839,10.922875602704421
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/20/sim.csv,brake,40,0.33022047931429094,11.558374697973386
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/20/sim.csv,coast,2031,1.184091986947305,7.161688737505498
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/20/sim.csv,other,827,2.816418264398822,16.90161799047145
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/26/sim.csv,all,2899,3.033891150085419,7.388442145073414
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/26/sim.csv,cruise,380,3.118702984122226,9.010283083015288
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/26/sim.csv,accel,1068,2.866214076602278,8.633959258614217
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/26/sim.csv,brake,1007,3.5968481230520384,6.6952726775489255
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/26/sim.csv,coast,300,1.0732859933719088,0.6358241468724252
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/26/sim.csv,other,144,2.4160333389385737,4.189341967263318
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000011--833c5be63c/15/sim.csv,all,2898,6.887888254906817,2.552953998965164
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000011--833c5be63c/15/sim.csv,cruise,194,8.702181593828909,0.15973269609149976
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000011--833c5be63c/15/sim.csv,accel,650,9.248777945976382,3.0933971540420555
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000011--833c5be63c/15/sim.csv,brake,588,8.207780443934844,3.1381621008469858
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000011--833c5be63c/15/sim.csv,coast,1393,4.0754751895819386,2.04249844438764
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000011--833c5be63c/15/sim.csv,other,73,7.806264404409762,3.8125311997351705
FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000003d--3344caec4c/10/sim.csv,all,2899,0.8860776588531183,4.132343449306818
