path,rmse_imu,rmse_model
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/00000004--97a534f1a0/15/sim.csv,0.906760768629164,15.811505726483887
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/00000005--e426b5b81d/4/sim.csv,0.35637517555621034,5.650128721468363
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000b--67a4656e36/5/sim.csv,0.2753738244963485,4.688548576689414
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/10/sim.csv,0.7561487128714056,4.238896991401274
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/3/sim.csv,0.534794411738409,4.430923264539032
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/3b1f3f2a42d70b76/00000001--0f1d18d568/1/sim.csv,2.0788689202178525,4.799877504299688
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/3b1f3f2a42d70b76/00000001--0f1d18d568/2/sim.csv,0.9882859425412497,6.838206771882423
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000005--6086a5f078/18/sim.csv,2.8100620662591673,6.272777368464921
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000005--6086a5f078/57/sim.csv,2.5843019172912896,4.155892736727545
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/155/sim.csv,2.9156128790978304,1.4175060302230826
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/445/sim.csv,2.5352980889450007,6.106185026295738
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/451/sim.csv,4.326857975728561,16.3762252895558
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000024--8373f3162a/7/sim.csv,2.516200630960023,5.638443577791127
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/101/sim.csv,2.82508368464038,15.131143819845018
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/49/sim.csv,2.40808286093891,11.660735686518468
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000045--aed49c0ec4/13/sim.csv,5.497920937319208,7.299538912550501
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000005c--e074674609/112/sim.csv,0.9924012586433086,10.265877335848081
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000005c--e074674609/128/sim.csv,1.3197797884816127,9.285140960758088
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000006a--9ddc7690f2/61/sim.csv,2.756156050650695,1.1374286786943373
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000071--e6954c4586/4/sim.csv,4.753888830072334,4.778902540808306
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_F_150_LIGHTNING_MK1/74e94569bd74054d/00000025--6dc27c3b23/3/sim.csv,2.4444840164917716,3.9128024043579726
